p1,p2,attribute_score,transaction_score,substitution_score
P0025,P0034,0.8741174885475614,0.7400928946489278,0.820507650988108
P0027,P0034,0.0943670584333478,0.3664216201940208,0.20318888313761702
P0028,P0034,0.0876469125054412,0.4253711293492328,0.22273659924295786
P0032,P0034,0.2344557759674978,0.7599360178578379,0.4446478727236338
P0033,P0034,0.0857699562630848,0.751436250897261,0.3520364741167553
P0034,P0040,0.5650394875940551,0.3405664548443265,0.4752502744941637
P0034,P0043,0.5916153638869888,0.7740211513518479,0.6645776788729325
P0034,P0044,0.5313931554836971,0.7500022384059135,0.6188367886525836
P0034,P0045,0.2862239081317497,0.7290525874923313,0.46335537987598235
P0034,P0046,0.0628795887486267,0.7388454664697641,0.3332659398370817
P0034,P0049,0.2187975457579338,0.7358757810313383,0.4256288398672956
P0034,P0050,0.145240760317559,0.7200108572055608,0.3751487990727597
P0034,P0056,0.5980318388159941,0.7816366497626812,0.671473763194669
P0034,P0057,0.1412526169599735,0.3408918527684935,0.2211083112833815
P0034,P0059,0.05020417469892,0.7706919108244866,0.3383992691491467
P0034,P0065,0.891907634268184,0.7717722906226632,0.8438534968099757
P0034,P0071,0.0261343614617664,0.743567682971826,0.31310769006579026
P0034,P0075,0.0204651452024127,0.36308878274837,0.1575146002207956
P0034,P0076,0.065414671558568,0.7725812560951063,0.34828130537318336
P0034,P0081,0.3471052795224177,0.7366814701615392,0.5029357557780663
P0034,P0083,0.0695644964036233,0.3527270506983531,0.18282951812151524
P0034,P0086,0.2677942913997886,0.7674509449967406,0.46765695283856945
P0034,P0087,0.252268722923533,0.3047431494784944,0.27325849354551757
P0034,P0088,0.2363959538171341,0.7664356112747608,0.4484118168001848
P0034,P0098,0.0499305598739713,0.4116129745860836,0.1946035257588162
P0034,P0099,0.0652581721700557,0.750164582353443,0.33922073624341065
P0034,P0107,0.0692608254047219,0.7542629736518307,0.34326168470356544
P0034,P0109,0.6407012416309102,0.7717667657839489,0.6931274512921257
P0034,P0110,0.0948572849947142,0.7496446022136709,0.35677221188229685
P0034,P0113,0.6663671413469312,0.7515426880011755,0.7004373600086289
P0034,P0114,0.5704143606326306,0.7400548639084332,0.6382705619429516
P0034,P0115,0.0623406504570611,0.2618802117348314,0.14215647496816922
P0034,P0119,0.2075897021329519,0.3740472065102262,0.2741727038838616
P0034,P0123,0.0235453848226685,0.7260674486415294,0.30455421035021285
P0034,P0124,0.0504922994009493,0.7345925937835007,0.32413241715396984
P0034,P0125,0.096590178886056,0.728784596702477,0.3494679460126244
P0034,P0126,0.1442126318844184,0.7691384942949149,0.39418297684861703
P0034,P0131,0.2183404846298945,0.7339151684086358,0.424570358141391
P0034,P0135,0.6356849698401841,0.7199447373132732,0.6693888768294197
P0034,P0141,0.1725980971332628,0.802884011552092,0.42471246290079445
P0034,P0142,0.1064910971539912,0.7892226864977847,0.3795837328915086
P0034,P0144,0.3715647866011649,0.759555122701008,0.5267609210411022
P0034,P0145,0.5925709429347263,0.3513018781087371,0.49606331700433065
P0034,P0146,0.0352755840225525,0.2764457886624978,0.13174366587853065
P0034,P0147,0.5836701697655619,0.7665057514032461,0.6568044024206355
P0034,P0148,0.5932694898741786,0.77568550758968,0.6662358969603792
P0034,P0154,0.5722156582302096,0.727552208871093,0.6343502784865629
P0034,P0157,0.1696981945567232,0.7522138820681554,0.40270446956129613
P0034,P0159,0.0659090437991004,0.3555653629065163,0.18177157144206676
P0034,P0162,0.0563335613456874,0.74663766041578,0.33245520097372444
P0034,P0166,0.1322316190949982,0.7252027838944723,0.36942008501478785
P0034,P0172,0.0983541653711419,0.7743587781241059,0.36875601047232753
P0034,P0174,0.0335509814895425,0.7227026679619856,0.30921165607851975
P0034,P0176,0.5985966876023465,0.7649742535355679,0.6651477139756351
P0034,P0178,0.444788881288477,0.737851130920969,0.5620137811414738
P0034,P0185,0.5847418278299442,0.7667494641770558,0.6575448823687888
P0034,P0189,0.0792716041705532,0.7455828313272295,0.3457960950332237
P0034,P0190,0.0996092697386149,0.7432651091348644,0.35707160549711475
P0034,P0192,0.5916132910474059,0.7368554273814865,0.6497101455810381
P0034,P0196,0.6376624588023133,0.3759203934429235,0.5329656326585575
P0034,P0199,0.6289679331716519,0.7407180170833558,0.6736679667363334
P0034,P0200,0.0858798167609808,0.7300245055766343,0.34353769228724224
P0002,P0035,0.6117312356196755,0.7356147800502295,0.661284653391897
P0003,P0035,0.0764753435731608,0.4010384824929076,0.20630059914105953
P0004,P0035,0.3980681135086955,0.7411392425075957,0.5352965651082555
P0006,P0035,0.1357575192255871,0.7293238459161597,0.3731840499018162
P0012,P0035,0.0720975063739817,0.7390930202889153,0.33889571193995516
P0018,P0035,0.0715627137615819,0.7365476517949067,0.3375566889749118
P0023,P0035,0.0786621893331675,0.38944905886206,0.2029769371447245
P0024,P0035,0.0854569574860601,0.7362129892444144,0.34575937018940184
P0025,P0035,0.1309526770723214,0.3741866585778433,0.22824626967453016
P0027,P0035,0.148797753041892,0.751419465749693,0.3898464381250124
P0028,P0035,0.1444821010302012,0.7067214227904799,0.36937782973431266
P0030,P0035,0.9588458429202166,0.7516465878232984,0.8759661408814494
P0032,P0035,0.058709035507742,0.2943055536044576,0.15294764274642825
P0033,P0035,0.0573948552121551,0.4323100371921645,0.20736092800415887
P0034,P0035,0.0931648114752399,0.7283038948970498,0.34722044484396386
P0035,P0040,0.2281253238811848,0.7572347735905294,0.4397691037649226
P0035,P0043,0.0515494475882511,0.7379489192120787,0.32610923623778215
P0035,P0044,0.0882283440084572,0.732513069971905,0.3459422343938363
P0035,P0045,0.1069409033434902,0.7571030060411186,0.3670057444225416
P0035,P0046,0.0802852227266131,0.7274856584363438,0.3391653970105054
P0035,P0047,0.1237163940882615,0.7530857045254029,0.3754641182631181
P0035,P0049,0.0743672657173061,0.7684654376089963,0.3520065344739822
P0035,P0050,0.2479240511576809,0.3927789255318294,0.3058660009073403
P0035,P0056,0.1451329726592459,0.7155201719803144,0.37328785238767326
P0035,P0057,0.0844174284352134,0.7591925853649522,0.35432749120710894
P0035,P0059,0.0929606367763198,0.7342169890348684,0.3494631776797393
P0035,P0060,0.0944323528802106,0.7569227199445674,0.35942849970595336
P0035,P0065,0.0350724457434239,0.7644891065274849,0.32683911005704835
P0035,P0071,0.0829695499865265,0.3289368524840075,0.1813564709855189
P0035,P0075,0.3773003337271728,0.77206302423295,0.5352054099294837
P0035,P0076,0.0777501399166718,0.3913550085716295,0.2031920873786549
P0035,P0081,0.0960595319528221,0.448489616429829,0.23703156574362488
P0035,P0083,0.0736003150716166,0.7301675834121162,0.33622722240781644
P0035,P0086,0.1253705200754513,0.745276809036953,0.37333303566005205
P0035,P0087,0.140896088551707,0.7421187221309455,0.3813851419834024
P0035,P0088,0.029560765292374,0.3947239791985059,0.17562605085482677
P0035,P0098,0.0932342516012685,0.4306083997887808,0.2281839108762734
P0035,P0099,0.1220933606948158,0.7454055044535192,0.3714182181982971
P0035,P0107,0.126096013929482,0.7422490926049167,0.3725572453996559
P0035,P0109,0.0838660531061501,0.7352533127934766,0.3444209569810807
P0035,P0110,0.0483075264805256,0.7409458298365662,0.32536284782294184
P0035,P0113,0.0732023298716912,0.7483003907450292,0.3432415542210264
P0035,P0114,0.0727504508426093,0.7748175879852421,0.35357730569966245
P0035,P0115,0.3808241610181788,0.374624320547613,0.37834422482995245
P0035,P0119,0.085575109342288,0.4340991164067119,0.22498471216805757
P0035,P0121,0.1276817362104346,0.7571744023565246,0.37947880266887063
P0035,P0123,0.0803805733474286,0.372307737103739,0.19715143884995276
P0035,P0124,0.0926725120742905,0.3739628009399566,0.20518862762055695
P0035,P0125,0.0465746325891839,0.7614576729312126,0.3325278487259954
P0035,P0126,0.0989521795908214,0.4048642933427728,0.22131702509160198
P0035,P0131,0.1251756731546545,0.7620269637395024,0.3799161893885937
P0035,P0135,0.3788497813154239,0.7452323166690856,0.5254027954568886
P0035,P0139,0.1255114731670916,0.7553090359315697,0.3774304982728829
P0035,P0140,0.1240895052131915,0.7515952564099527,0.375091805691896
P0035,P0141,0.0794332856580229,0.7484498505831598,0.3470399116280777
P0035,P0142,0.1366737143212487,0.7528749918758179,0.38315422534307636
P0035,P0143,0.6457216591008023,0.7447585910813715,0.68533643189303
P0035,P0144,0.071600024874075,0.7460414815615317,0.3413766075490577
P0035,P0145,0.3505938685405136,0.7491910786271718,0.5100327525751769
P0035,P0146,0.0921107725473125,0.7428303478074387,0.35239860265136297
P0035,P0147,0.059494641709678,0.7653843802620515,0.3418505371306274
P0035,P0148,0.0364343013494185,0.7652227686809168,0.3279496882820178
P0035,P0154,0.0709491532450303,0.7547171957833088,0.3444563702603417
P0035,P0155,0.6592438281201418,0.2727270108730588,0.5046371012213087
P0035,P0157,0.0765333830814833,0.4125590641552473,0.21094365551098893
P0035,P0159,0.1227442323238604,0.4037876070410154,0.23516158221072242
P0035,P0162,0.0868312501295524,0.3811561928622506,0.20456122722263168
P0035,P0166,0.1109331923802417,0.419095613340206,0.23419816076422742
P0035,P0169,0.1236562817403561,0.7686693212823346,0.3816614975571475
P0035,P0172,0.0415189768463818,0.4445572557658532,0.20273428841417038
P0035,P0174,0.2403861700143026,0.3347821398415,0.27814455794518156
P0035,P0176,0.0445681238728934,0.4548551704308947,0.20868294249609393
P0035,P0178,0.087953692763717,0.3324662790901055,0.18575872729427242
P0035,P0185,0.0279066393051841,0.3917061343114292,0.17342643730768215
P0035,P0188,0.2220208113094127,0.7615868500822291,0.4378472268185393
P0035,P0189,0.0638932073046866,0.7602687583506047,0.34244342772305386
P0035,P0190,0.143555541736625,0.4128253867652939,0.2512634797480926
P0035,P0191,0.229878946168356,0.7821574349443936,0.4507903416787711
P0035,P0192,0.0347781025226457,0.7318452672952612,0.3136049684316919
P0035,P0193,0.1161339468938498,0.7462659369350964,0.3681867429103485
P0035,P0196,0.1055023526729266,0.4256341796318216,0.23355508345648462
P0035,P0198,0.6278828016499803,0.7556822980963669,0.679002600228535
P0035,P0199,0.1358031216964119,0.7727220460776428,0.39057069144890433
P0035,P0200,0.1790446282362208,0.7406916375133007,0.40370343194705277
P0001,P0036,0.3637916381651224,0.7472288351063192,0.5171665169416011
P0002,P0036,0.0370001865555624,0.7627453176610066,0.3272982389977401
P0003,P0036,0.1487936073627262,0.7858000201844537,0.4035961724914172
P0004,P0036,0.0772008374271915,0.4328702675658588,0.21946860948265842
P0005,P0036,0.188476048338619,0.7467553141214235,0.4117877546517408
P0006,P0036,0.3610264701614742,0.7540448592190209,0.5182338257844928
P0007,P0036,0.0795928943059096,0.7285465442860546,0.3391743542979676
P0008,P0036,0.0804002653234666,0.73906456391244,0.343865984759056
P0009,P0036,0.0599226830835561,0.7484538958679282,0.3353351681973049
P0010,P0036,0.0371971063159422,0.745196180585838,0.3203967360239005
P0011,P0036,0.1685684969840184,0.3777971455298128,0.25225995640233617
P0012,P0036,0.5473664573098688,0.7184111535107378,0.6157843357902164
P0013,P0036,0.0711108347325,0.7771946781383654,0.3535443720948462
P0015,P0036,0.1280258275812035,0.7368558731431247,0.371557845805972
P0016,P0036,0.2895632526998736,0.7652381109036592,0.47983319598138785
P0018,P0036,0.096831664697469,0.7478911528049683,0.35725545994046876
P0019,P0036,0.0870582260638849,0.7503129879357766,0.3523601308126416
P0020,P0036,0.3382231619094998,0.7445655595495947,0.5007601209655377
P0021,P0036,0.0634869307464295,0.2771905566456059,0.14896838110610006
P0022,P0036,0.0347096988164086,0.3804053884654839,0.1729879746760387
P0023,P0036,0.1039311402690545,0.388843728263456,0.2178961754668151
P0024,P0036,0.1398119934498269,0.7752253400598728,0.3939773320938453
P0025,P0036,0.2443162738635657,0.7606327400565172,0.4508428603407463
P0026,P0036,0.048218394378459,0.39106600083503,0.18535743696108742
P0027,P0036,0.0740667039777791,0.7213807086779226,0.3329923058578365
P0028,P0036,0.5807868499056859,0.4117074207376248,0.5131550782384614
P0030,P0036,0.0341147938561034,0.7589168259735913,0.3240356067030986
P0031,P0036,0.3591173849055821,0.3172705626988567,0.3423786560228919
P0032,P0036,0.1839779864436291,0.3553792389248557,0.25253848743611973
P0033,P0036,0.0826638061480422,0.780168250827845,0.36166558401996335
P0034,P0036,0.168433762411127,0.7701365211533806,0.4091148659080284
P0035,P0036,0.075268950935887,0.4033309449759767,0.20649374855192287
P0036,P0038,0.0968534295130899,0.4192892655161848,0.22582776391432785
P0036,P0040,0.0533942748170719,0.7348910155892214,0.32599297112593173
P0036,P0042,0.0480256202972452,0.4050569937887195,0.19083816969383494
P0036,P0043,0.0268183985241382,0.8005125225300653,0.33629604812650904
P0036,P0044,0.0870406069274298,0.7563140660566441,0.35474999057911555
P0036,P0045,0.6822098542793773,0.7590226413561059,0.7129349691100687
P0036,P0046,0.6055541736625003,0.7285867647574072,0.6547672101004631
P0036,P0047,0.0984474431523744,0.7415474335586789,0.3556874393148962
P0036,P0048,0.0804883610057417,0.7396315784390612,0.34414564797906955
P0036,P0049,0.3496362166531932,0.778993109145486,0.5213789736501103
P0036,P0050,0.0231930020935679,0.751733892522863,0.31460935826528597
P0036,P0051,0.1566082125904276,0.3717928527033471,0.24268206863559538
P0036,P0052,0.0968544659328814,0.7352551353758265,0.35221473371005946
P0036,P0053,0.1458501751549447,0.4264178131826971,0.2580772303660457
P0036,P0054,0.0352196173538129,0.7747672851019394,0.3310386844530635
P0036,P0055,0.0475550857119167,0.7462652672770134,0.3270391583379554
P0036,P0056,0.0704019235951329,0.7433169505500823,0.3395679343771127
P0036,P0057,0.0096863793711004,0.7663983172414359,0.31237115451923464
P0036,P0058,0.2711958211554008,0.7589732215824752,0.46630678132623055
P0036,P0059,0.1182295877122069,0.3717844791140225,0.21965154427293315
P0036,P0060,0.2308365980556764,0.7225327182414503,0.4275150461299859
P0036,P0062,0.0574321663246481,0.7375684515214366,0.3294866804033635
P0036,P0063,0.2480349480753684,0.7384956284561084,0.44421922022766436
P0036,P0064,0.0159733018261716,0.7740711331032745,0.3192124343370128
P0036,P0065,0.360341396679311,0.3605152671349887,0.3604109448615821
P0036,P0066,0.3672470617498912,0.7421286299883791,0.5171996890452863
P0036,P0067,0.369480546400514,0.7231858405361247,0.5109626640547582
P0036,P0068,0.0226623551603341,0.4172964298170262,0.18051598502301094
P0036,P0069,0.2124235640403789,0.7558877774103172,0.4298092493883543
P0036,P0070,0.0074974607715109,0.3741613579320886,0.154163019635742
P0036,P0071,0.6422994009493606,0.7666668083199045,0.6920463638975782
P0036,P0072,0.010262628775159,0.2701267087192615,0.1142082607528
P0036,P0073,0.113916008540099,0.7387689831958768,0.36385719840241015
P0036,P0074,0.0772288207615612,0.3943559437264083,0.20407966994750004
P0036,P0075,0.1479686172087142,0.7624458113901151,0.3937594948812746
P0036,P0076,0.603019090852559,0.7452870591484594,0.6599262781709192
P0036,P0078,0.0916298737640694,0.4033566002206214,0.21632056434669023
P0036,P0079,0.0663920154219265,0.7529822530178687,0.3410281104603034
P0036,P0080,0.1094075824471944,0.3371814481136952,0.20051712871379473
P0036,P0081,0.9213284828887094,0.2685312306464185,0.660209581991793
P0036,P0082,0.0634931492651783,0.754208018920995,0.339779097127505
P0036,P0083,0.5488692660075036,0.7502684599450958,0.6294289435825405
P0036,P0085,0.384936674750741,0.7581376136365352,0.5342170503050587
P0036,P0086,0.3506394710113384,0.354329188093662,0.35211535784426784
P0036,P0087,0.866165039487594,0.3865840360291524,0.6743326381042174
P0036,P0088,0.154829716228261,0.7799600686479001,0.4048818571961167
P0036,P0092,0.1092749207138859,0.7613280597758483,0.37009617633867087
P0036,P0093,0.2988972493418734,0.7841048999748245,0.4929803095950539
P0036,P0094,0.0787088282237837,0.7414419748894658,0.34380208689005654
P0036,P0095,0.0648218394378459,0.7219480741513821,0.3276723333232604
P0036,P0096,0.013000849864229,0.7308132679143302,0.3001258170842695
P0036,P0097,0.118563314885061,0.7528921420674113,0.3722948457580011
P0036,P0098,0.1185032025371556,0.7445746179405546,0.3689317686985152
P0036,P0099,0.5968244097589288,0.7636170616057442,0.663541470497655
P0036,P0102,0.082424393176212,0.7502468425901452,0.3495533729417853
P0036,P0103,0.0432228509835623,0.7412430443615302,0.32243092833474946
P0036,P0104,0.0414878842526377,0.3705339815586565,0.17310632317504523
P0036,P0105,0.4186441556287958,0.7533822201856901,0.5525393814515536
P0036,P0106,0.0719005866136019,0.3901243451007132,0.19919009000844642
P0036,P0107,0.099172937006405,0.7275179255041202,0.3505109324054911
P0036,P0108,0.2713243372095434,0.3714483477550489,0.3113739414277456
P0036,P0109,0.0091350040420371,0.413218659146281,0.17076846608373467
P0036,P0110,0.5235764774164128,0.3383601081295561,0.4494899297016701
P0036,P0113,0.2979333789358042,0.7100727310350466,0.4627891197755012
P0036,P0114,0.0980194017784963,0.7448436180280532,0.3567490882783191
P0036,P0115,0.0560931119540658,0.7553410205613762,0.33579227539698997
P0036,P0116,0.0278092158447857,0.7463116112477701,0.31521017400597945
P0036,P0117,0.0736448811226499,0.7237709132048313,0.33369529395552244
P0036,P0119,0.8608440602781752,0.4305259665132006,0.6887168227721853
P0036,P0121,0.2475872147254524,0.3808877674144428,0.30090743580104856
P0036,P0123,0.6448883775884585,0.7539817123603771,0.688525711497226
P0036,P0124,0.1179414630101776,0.7567789827648088,0.3734764709120301
P0036,P0125,0.021843583525071,0.7458687822243651,0.3114536630047887
P0036,P0126,0.5242211305267086,0.7574010875971919,0.617493113354902
P0036,P0127,0.2449277615405343,0.3156806703777876,0.2732289250754356
P0036,P0128,0.3890833903364218,0.767823165866046,0.5405793005482715
P0036,P0130,0.0226499181228364,0.7648218103446341,0.3195186750115555
P0036,P0131,0.3999067222187675,0.7344573797244957,0.5337269852210588
P0036,P0132,0.1253415003212901,0.7456473888288143,0.3734638557242998
P0036,P0133,0.079767012830877,0.7221205139694742,0.3367084132863159
P0036,P0134,0.0537694587815848,0.3896000534913262,0.18810169666548138
P0036,P0135,0.004118732251311,0.2795076035729754,0.11427428077997676
P0036,P0136,0.2952200319217296,0.7462431121307145,0.47562926400532357
P0036,P0137,0.3828431067719669,0.3841116614438878,0.38335052864073527
P0036,P0138,0.1216953754948904,0.4569260721938338,0.25578765417446775
P0036,P0139,0.0507804241029786,0.759935363287469,0.33444239977677476
P0036,P0140,0.0988205542773044,0.7604065985398177,0.3634549719823098
P0036,P0141,0.8958356652778642,0.4138822783723294,0.7030543105156503
P0036,P0142,0.0619426652571357,0.7307947005411056,0.3294834793707237
P0036,P0143,0.1209906100366892,0.7552316581082987,0.37468702926533304
P0036,P0144,0.2468689758099621,0.7476070065891675,0.44716418812164427
P0036,P0145,0.0758628194764007,0.3701887373414504,0.1935931866224206
P0036,P0146,0.1331581783885745,0.4444581235411045,0.25767815644958647
P0036,P0147,0.0347635926455651,0.7432467776205322,0.3181568666355519
P0036,P0148,0.0117032522853056,0.4034426954858325,0.16839902956551636
P0036,P0151,0.0332006716000248,0.7340943158241825,0.3135581292896879
P0036,P0152,0.0816097672201148,0.7304953291114066,0.34116399197663155
P0036,P0153,0.1636807412474348,0.75988725996661,0.40216334873510495
P0036,P0154,0.0962181041809174,0.714612934207888,0.3435760361917056
P0036,P0155,0.0345127790560288,0.774442915392958,0.3304848335908005
P0036,P0156,0.135011296975727,0.7392945013939163,0.3767245787430027
P0036,P0157,0.2487355678544037,0.7542745247437794,0.450951150610154
P0036,P0158,0.0665982629604295,0.7601136078676134,0.3440044009233031
P0036,P0159,0.0974752813879733,0.7575505087665819,0.36150537233941676
P0036,P0161,0.0635770992682876,0.3629076300248972,0.18330931157093144
P0036,P0162,0.0621002010654395,0.7305260402377589,0.32947053673436727
P0036,P0163,0.0645948635035134,0.7406138409017569,0.3350024544628108
P0036,P0164,0.0879433285658023,0.763267651607513,0.3580730577824866
P0036,P0166,0.0362021433161287,0.7226873833985544,0.310796239349099
P0036,P0169,0.0489252326762431,0.413172986735215,0.1946243342998319
P0036,P0170,0.0883122940115664,0.35948979185674,0.19678329314963586
P0036,P0172,0.0167879277822689,0.7466477729556006,0.3087318658516016
P0036,P0174,0.1348827809215844,0.7468192785755748,0.3796573799831806
P0036,P0175,0.5697417241879651,0.7414894346293304,0.6384408083645112
P0036,P0176,0.0198370748087805,0.7428255801628727,0.3090324769504174
P0036,P0178,0.163222643699604,0.7494684587330682,0.3977209697129897
P0036,P0179,0.0470679684099247,0.7507766279820456,0.3285514322387731
P0036,P0180,0.0818294882159069,0.7453809414243777,0.3472500694992952
P0036,P0181,0.098650581431503,0.3891346496512815,0.2148442087194144
P0036,P0182,0.0952925813071326,0.739851767886504,0.35311625593888113
P0036,P0183,0.0424061521878821,0.7372947346882192,0.32036158518801694
P0036,P0184,0.6328099413386399,0.407159634745635,0.5425498187014379
P0036,P0185,0.0531755902410712,0.7443137323001571,0.3296308470647056
P0036,P0186,0.0858507970068196,0.3120774314614765,0.17634145078868235
P0036,P0187,0.2821777252658417,0.7791219334844821,0.4809554085532979
P0036,P0188,0.0472897622452998,0.7500757787547443,0.32840416884907764
P0036,P0189,0.0391621582405737,0.7393302447950494,0.31922939286236396
P0036,P0190,0.068824492672512,0.7670403050575136,0.34811081762651264
P0036,P0191,0.0551478971042431,0.7747185819521314,0.34297617104339845
P0036,P0192,0.0100470534585328,0.401370883850378,0.1665765856152709
P0036,P0193,0.0414028978297369,0.4190121479680012,0.19244659788504262
P0036,P0194,0.197171610389072,0.7452463291054604,0.4164014978756274
P0036,P0195,0.2430642787554671,0.7452199558284011,0.4439265495846407
P0036,P0196,0.0307713036088137,0.4174647068625757,0.1854486649103185
P0036,P0197,0.0781087411645212,0.4256363901054651,0.2171198007408988
P0036,P0198,0.0531517525858673,0.4034719730915559,0.19327984078814275
P0036,P0199,0.0894658292394751,0.802660151034006,0.3747435579572875
P0036,P0200,0.0543135791721078,0.7523453741966846,0.3335262971819385
P0001,P0037,0.089693841593599,0.701825732128418,0.33454659780752666
P0002,P0037,0.283514706796841,0.738104741415513,0.4653507206443098
P0003,P0037,0.8546918723959953,0.7640607169577334,0.8184394102206906
P0004,P0037,0.62628464233153,0.3804689562028563,0.5279583678800606
P0005,P0037,0.0849905685798976,0.4534710128858201,0.23238274630226663
P0006,P0037,0.5924590095972473,0.7468578563976975,0.6542185483174274
P0007,P0037,0.0738925854528118,0.7492380664331708,0.34403077784495545
P0008,P0037,0.0769147855647451,0.7348930308305818,0.34010608367107975
P0009,P0037,0.0564372033248346,0.7578325528653338,0.3369953431410343
P0010,P0037,0.1337116265572207,0.7233819902292004,0.36957977202601255
P0011,P0037,0.0650830172252969,0.7760685768611193,0.34947724107962586
P0012,P0037,0.4438809775511473,0.7572078510224353,0.5692117269396625
P0013,P0037,0.3823746450262214,0.4447950829452419,0.4073428201938296
P0015,P0037,0.0754596521775179,0.7576782959015126,0.3483471096671158
P0016,P0037,0.0639222270588479,0.7386456883333656,0.333811611568655
P0018,P0037,0.0933461849387475,0.385810704587028,0.2103319927980597
P0019,P0037,0.0835727463051634,0.7664440205824412,0.3567212560160746
P0020,P0037,0.1347376821507783,0.7662964725692725,0.387361198318176
P0021,P0037,0.1399985490122919,0.4089767299287933,0.24758982137889246
P0022,P0037,0.4312242190576871,0.4225331719328909,0.4277478002077686
P0023,P0037,0.0995543394896669,0.776320523605718,0.37026081313608733
P0024,P0037,0.5636734863088946,0.7415850768479548,0.6348381225245187
P0025,P0037,0.0591692058951557,0.742130179415796,0.3323535953034118
P0026,P0037,0.2947329146197376,0.4135939205497688,0.34227731699175007
P0027,P0037,0.0794187757809423,0.3611583918572779,0.19211462221147654
P0028,P0037,0.0726986298530356,0.4609714968907846,0.2280077766681352
P0029,P0037,0.1280071720249569,0.4776632593376669,0.2678696069500409
P0030,P0037,0.080629314097382,0.4216168091067437,0.21702431210112672
P0031,P0037,0.0943680948531393,0.2759051613367072,0.16698292144656646
P0032,P0037,0.1304925066849076,0.7420064398868598,0.37509807996568845
P0033,P0037,0.0791783263893207,0.3144792065260132,0.17329867844399768
P0034,P0037,0.0649482826524055,0.763740710199238,0.3444652536711385
P0035,P0037,0.0782165288228344,0.7563934748746585,0.3494873072435641
P0036,P0037,0.0534854797587214,0.4476464401155343,0.21114986390144658
P0037,P0038,0.1066320502456315,0.7419390384310585,0.3607548455198023
P0037,P0039,0.114253881392119,0.4134215091799411,0.23392093250724785
P0037,P0040,0.1499087950583504,0.7471995541101226,0.38882509867905934
P0037,P0041,0.6852165080944387,0.7503549260189412,0.7112718752642397
P0037,P0042,0.2945401405385237,0.3053380582513058,0.29885930762363655
P0037,P0043,0.1233329187654167,0.4212197988247963,0.24248767078916855
P0037,P0044,0.2664448728312916,0.7352948239492643,0.4539848532784807
P0037,P0045,0.0787243745206558,0.7372524023185731,0.34213558563982277
P0037,P0046,0.2479313060962212,0.7363625901039881,0.443303819699328
P0037,P0047,0.2019329229110959,0.4375512065384807,0.2961802363620498
P0037,P0048,0.1229971187529797,0.7621606808494457,0.37866254359156615
P0037,P0049,0.1461507368944717,0.422953201399936,0.2568717226966574
P0037,P0050,0.5697075223348465,0.7271982202593694,0.6327038015046557
P0037,P0051,0.1031227328317061,0.7394570798273532,0.35765647162996494
P0037,P0052,0.0933689861741599,0.7318776300260501,0.348772443714916
P0037,P0053,0.0576353046037767,0.3168909297653393,0.16133755466840174
P0037,P0054,0.4317341375950915,0.7707076034621849,0.5673235239419289
P0037,P0055,0.3940696059531953,0.7428258298963649,0.5335720955304631
P0037,P0056,0.2330835561635885,0.7777220468691199,0.45093895244580107
P0037,P0057,0.056200899612379,0.7457661537994753,0.3320270012872175
P0037,P0058,0.0822896586033207,0.3379608843126925,0.18455814888706942
P0037,P0059,0.0852558920465145,0.7720544704877801,0.3599753234230208
P0037,P0060,0.122648881703045,0.7194812734027746,0.3613818383829368
P0037,P0061,0.664821839437846,0.7564346204857071,0.7014669518569905
P0037,P0062,0.0960533134340733,0.7661179680038781,0.3640791752619953
P0037,P0063,0.0515204278340899,0.3949422240503541,0.1888891463205956
P0037,P0064,0.1124878220674502,0.4139276552671986,0.23306375534734958
P0037,P0065,0.0568559169205895,0.7091294708989342,0.31776533851192734
P0037,P0066,0.1362384180088303,0.7168212648983903,0.36847155676465426
P0037,P0067,0.0659950666417926,0.7625258202877374,0.34460736810017056
P0037,P0068,0.1191768754016126,0.746575826939748,0.3701364560168668
P0037,P0069,0.1410619157183426,0.7593624704320405,0.3883821376038218
P0037,P0070,0.1040119810127894,0.4065358124957263,0.22502151360596417
P0037,P0071,0.2111860788093609,0.4675170565985244,0.3137184699250263
P0037,P0072,0.0567771490164376,0.350887931176603,0.17442146188050375
P0037,P0073,0.3895694712186224,0.4555804309695911,0.41597385511900986
P0037,P0074,0.0737433410028397,0.3160366670878747,0.1706606714368537
P0037,P0075,0.0555168625500072,0.7583737211238789,0.3366596059795559
P0037,P0076,0.0995336110938374,0.750088554789176,0.3597555885719729
P0037,P0077,0.6497450407312979,0.7429357536204171,0.6870213258869455
P0037,P0078,0.061855605994652,0.7350385788587697,0.3311287951402991
P0037,P0079,0.062906535663205,0.7647129641852253,0.3436291070720131
P0037,P0080,0.094077897311527,0.7439391871596557,0.3540224132507785
P0037,P0081,0.0821569968700122,0.4542539357616557,0.23099577242666958
P0037,P0082,0.1399923304935431,0.7620201151735445,0.38880344436554365
P0037,P0083,0.1453837862487822,0.7616852768229103,0.3919043824784335
P0037,P0084,0.1009690525050266,0.7383846764159403,0.35593530206939206
P0037,P0085,0.0685488050079804,0.7601217853450346,0.3451779971428021
P0037,P0086,0.0971539912526169,0.746648278161091,0.35695170601600656
P0037,P0087,0.0873204402711274,0.7499721496398056,0.3523811240185987
P0037,P0088,0.6013442364695396,0.7655598844323879,0.6670304956546789
P0037,P0089,0.963323176419377,0.750747002313561,0.8782927067770506
P0037,P0090,0.358860352797297,0.7479067531308838,0.5144789129307318
