transaction_id,product_id,quantity,unit_price,total_price
T00419,P1091,3,78.49,235.47
T01275,P1091,3,78.49,235.47
T01317,P1091,3,78.49,235.47
T02192,P1091,3,78.49,235.47
T02685,P1091,3,78.49,235.47
T02877,P1091,3,78.49,235.47
T02888,P1091,4,78.49,313.96
T00182,P1092,1,99.92,99.92
T00354,P1092,1,99.92,99.92
T00687,P1092,1,99.92,99.92
T00894,P1092,1,99.92,99.92
T02134,P1092,1,99.92,99.92
T02135,P1092,1,99.92,99.92
T02401,P1092,1,99.92,99.92
T02591,P1092,1,99.92,99.92
T02956,P1092,1,99.92,99.92
T00292,P1092,2,99.92,199.84
T00329,P1092,2,99.92,199.84
T00531,P1092,2,99.92,199.84
T02130,P1092,2,99.92,199.84
T00125,P1092,3,99.92,299.76
T00565,P1092,3,99.92,299.76
T01283,P1092,3,99.92,299.76
T01383,P1092,3,99.92,299.76
T01924,P1092,3,99.92,299.76
T01958,P1092,3,99.92,299.76
T02787,P1092,3,99.92,299.76
T00027,P1092,4,99.92,399.68
T00817,P1092,4,99.92,399.68
T00938,P1092,4,99.92,399.68
T01161,P1092,4,99.92,399.68
T02843,P1092,4,99.92,399.68
T00253,P1093,1,476.49,476.49
T00305,P1093,1,476.49,476.49
T01031,P1093,1,476.49,476.49
T01153,P1093,1,476.49,476.49
T01240,P1093,1,476.49,476.49
T01367,P1093,1,476.49,476.49
T01584,P1093,1,476.49,476.49
T02421,P1093,1,476.49,476.49
T00287,P1093,2,476.49,952.98
T00293,P1093,2,476.49,952.98
T00818,P1093,2,476.49,952.98
T01424,P1093,2,476.49,952.98
T01518,P1093,2,476.49,952.98
T01656,P1093,2,476.49,952.98
T02291,P1093,2,476.49,952.98
T00312,P1093,3,476.49,1429.47
T00640,P1093,3,476.49,1429.47
T00797,P1093,3,476.49,1429.47
T00911,P1093,3,476.49,1429.47
T00929,P1093,3,476.49,1429.47
T01189,P1093,3,476.49,1429.47
T01851,P1093,3,476.49,1429.47
T01990,P1093,3,476.49,1429.47
T02461,P1093,3,476.49,1429.47
T02967,P1093,3,476.49,1429.47
T00533,P1093,4,476.49,1905.96
T01077,P1093,4,476.49,1905.96
T01288,P1093,4,476.49,1905.96
T02509,P1093,4,476.49,1905.96
T02803,P1093,4,476.49,1905.96
T02814,P1093,4,476.49,1905.96
T02925,P1093,4,476.49,1905.96
T00898,P1094,1,165.77,165.77
T00930,P1094,1,165.77,165.77
T01486,P1094,1,165.77,165.77
T01639,P1094,1,165.77,165.77
T01736,P1094,1,165.77,165.77
T01989,P1094,1,165.77,165.77
T02398,P1094,1,165.77,165.77
T02781,P1094,1,165.77,165.77
T00530,P1094,2,165.77,331.54
T00813,P1094,2,165.77,331.54
T01040,P1094,2,165.77,331.54
T01186,P1094,2,165.77,331.54
T01322,P1094,2,165.77,331.54
T01379,P1094,2,165.77,331.54
T01404,P1094,2,165.77,331.54
T01620,P1094,2,165.77,331.54
T01978,P1094,2,165.77,331.54
T01949,P1094,3,165.77,497.31
T02394,P1094,3,165.77,497.31
T02626,P1094,3,165.77,497.31
T00009,P1094,4,165.77,663.08
T00202,P1094,4,165.77,663.08
T00465,P1094,4,165.77,663.08
T00719,P1094,4,165.77,663.08
T02227,P1094,4,165.77,663.08
T02553,P1094,4,165.77,663.08
T02585,P1094,4,165.77,663.08
T02640,P1094,4,165.77,663.08
T01233,P1095,1,131.46,131.46
T02573,P1095,1,131.46,131.46
T00075,P1095,2,131.46,262.92
T00327,P1095,2,131.46,262.92
T00440,P1095,2,131.46,262.92
T01111,P1095,2,131.46,262.92
T02325,P1095,2,131.46,262.92
T00075,P1095,3,131.46,394.38
T00333,P1095,3,131.46,394.38
T00776,P1095,3,131.46,394.38
T00878,P1095,3,131.46,394.38
T01563,P1095,3,131.46,394.38
T02746,P1095,3,131.46,394.38
T00050,P1095,4,131.46,525.84
T00142,P1095,4,131.46,525.84
T01294,P1095,4,131.46,525.84
T01517,P1095,4,131.46,525.84
T01740,P1095,4,131.46,525.84
T00100,P1096,1,306.02,306.02
T00971,P1096,1,306.02,306.02
T01353,P1096,1,306.02,306.02
T01766,P1096,1,306.02,306.02
T01998,P1096,1,306.02,306.02
T00022,P1096,2,306.02,612.04
T00523,P1096,2,306.02,612.04
T00617,P1096,2,306.02,612.04
T00891,P1096,2,306.02,612.04
T00934,P1096,2,306.02,612.04
T01137,P1096,2,306.02,612.04
T01512,P1096,2,306.02,612.04
T02209,P1096,2,306.02,612.04
T02718,P1096,2,306.02,612.04
T02887,P1096,2,306.02,612.04
T00002,P1096,3,306.02,918.06
T00924,P1096,3,306.02,918.06
T00980,P1096,3,306.02,918.06
T01075,P1096,3,306.02,918.06
T01126,P1096,3,306.02,918.06
T01602,P1096,3,306.02,918.06
T02625,P1096,3,306.02,918.06
T00610,P1096,4,306.02,1224.08
T02236,P1096,4,306.02,1224.08
T02733,P1096,4,306.02,1224.08
T02965,P1096,4,306.02,1224.08
T02369,P1097,1,385.53,385.53
T00322,P1097,2,385.53,771.06
T00394,P1097,2,385.53,771.06
T00815,P1097,2,385.53,771.06
T00840,P1097,2,385.53,771.06
T01509,P1097,2,385.53,771.06
T01803,P1097,2,385.53,771.06
T02409,P1097,2,385.53,771.06
T02797,P1097,2,385.53,771.06
T00309,P1097,3,385.53,1156.59
T01278,P1097,3,385.53,1156.59
T01315,P1097,3,385.53,1156.59
T01437,P1097,3,385.53,1156.59
T01684,P1097,3,385.53,1156.59
T02204,P1097,3,385.53,1156.59
T02572,P1097,3,385.53,1156.59
T02968,P1097,3,385.53,1156.59
T00106,P1097,4,385.53,1542.12
T00691,P1097,4,385.53,1542.12
T00957,P1097,4,385.53,1542.12
T01559,P1097,4,385.53,1542.12
T02038,P1097,4,385.53,1542.12
T00205,P1098,1,450.37,450.37
T00734,P1098,1,450.37,450.37
T00759,P1098,1,450.37,450.37
T00935,P1098,1,450.37,450.37
T01052,P1098,1,450.37,450.37
T01985,P1098,1,450.37,450.37
T00016,P1098,2,450.37,900.74
T02400,P1098,2,450.37,900.74
T02803,P1098,2,450.37,900.74
T00169,P1098,3,450.37,1351.11
T00269,P1098,3,450.37,1351.11
T00322,P1098,3,450.37,1351.11
T00849,P1098,3,450.37,1351.11
T01057,P1098,3,450.37,1351.11
T01141,P1098,3,450.37,1351.11
T01187,P1098,3,450.37,1351.11
T01405,P1098,3,450.37,1351.11
T02052,P1098,3,450.37,1351.11
T02426,P1098,3,450.37,1351.11
T00042,P1098,4,450.37,1801.48
T01669,P1098,4,450.37,1801.48
T01780,P1098,4,450.37,1801.48
T01820,P1098,4,450.37,1801.48
T02228,P1098,4,450.37,1801.48
T02835,P1098,4,450.37,1801.48
T02993,P1098,4,450.37,1801.48
T00442,P1099,1,158.68,158.68
T00536,P1099,1,158.68,158.68
T02169,P1099,1,158.68,158.68
T02265,P1099,1,158.68,158.68
T00031,P1099,2,158.68,317.36
T00254,P1099,2,158.68,317.36
T00673,P1099,2,158.68,317.36
T02139,P1099,2,158.68,317.36
T02176,P1099,2,158.68,317.36
T02223,P1099,2,158.68,317.36
T02796,P1099,2,158.68,317.36
T00125,P1099,3,158.68,476.04
T00386,P1099,3,158.68,476.04
T00717,P1099,3,158.68,476.04
T00790,P1099,3,158.68,476.04
T02688,P1099,3,158.68,476.04
T02829,P1099,3,158.68,476.04
T02905,P1099,3,158.68,476.04
T00073,P1099,4,158.68,634.72
T00901,P1099,4,158.68,634.72
T01466,P1099,4,158.68,634.72
T01496,P1099,4,158.68,634.72
T01806,P1099,4,158.68,634.72
T02059,P1099,4,158.68,634.72
T01132,P1100,1,494.31,494.31
T01225,P1100,1,494.31,494.31
T01293,P1100,1,494.31,494.31
T01333,P1100,1,494.31,494.31
T02456,P1100,1,494.31,494.31
T02697,P1100,1,494.31,494.31
T02775,P1100,1,494.31,494.31
T02815,P1100,1,494.31,494.31
T00155,P1100,2,494.31,988.62
T00340,P1100,2,494.31,988.62
T01275,P1100,2,494.31,988.62
T01834,P1100,2,494.31,988.62
T02788,P1100,2,494.31,988.62
T00183,P1100,3,494.31,1482.93
T00359,P1100,3,494.31,1482.93
T00831,P1100,3,494.31,1482.93
T01254,P1100,3,494.31,1482.93
T01759,P1100,3,494.31,1482.93
T02012,P1100,3,494.31,1482.93
T02443,P1100,3,494.31,1482.93
T02457,P1100,3,494.31,1482.93
T00090,P1100,4,494.31,1977.24
T00115,P1100,4,494.31,1977.24
T02349,P1100,4,494.31,1977.24
T02363,P1100,4,494.31,1977.24
T02629,P1100,4,494.31,1977.24
T00041,P1101,1,155.0,155.0
T00319,P1101,1,155.0,155.0
T00835,P1101,1,155.0,155.0
T01478,P1101,1,155.0,155.0
T02167,P1101,1,155.0,155.0
T02490,P1101,1,155.0,155.0
T01174,P1101,2,155.0,310.0
T01481,P1101,2,155.0,310.0
T01708,P1101,2,155.0,310.0
T02409,P1101,2,155.0,310.0
T02515,P1101,2,155.0,310.0
T02595,P1101,2,155.0,310.0
T02859,P1101,2,155.0,310.0
T00236,P1101,3,155.0,465.0
T02188,P1101,3,155.0,465.0
T02307,P1101,3,155.0,465.0
T00557,P1101,4,155.0,620.0
T00585,P1101,4,155.0,620.0
T00612,P1101,4,155.0,620.0
T00622,P1101,4,155.0,620.0
T00964,P1101,4,155.0,620.0
T01583,P1101,4,155.0,620.0
T01636,P1101,4,155.0,620.0
T01768,P1101,4,155.0,620.0
T02247,P1101,4,155.0,620.0
T02288,P1101,4,155.0,620.0
T02340,P1101,4,155.0,620.0
T02862,P1101,4,155.0,620.0
T00006,P1102,1,211.23,211.23
T00127,P1102,1,211.23,211.23
T00515,P1102,1,211.23,211.23
T01152,P1102,1,211.23,211.23
T02153,P1102,1,211.23,211.23
T02791,P1102,1,211.23,211.23
T00613,P1102,2,211.23,422.46
T00750,P1102,2,211.23,422.46
T01387,P1102,2,211.23,422.46
T02028,P1102,2,211.23,422.46
T02358,P1102,2,211.23,422.46
T02448,P1102,2,211.23,422.46
T00400,P1102,3,211.23,633.69
T00572,P1102,3,211.23,633.69
T00612,P1102,3,211.23,633.69
T01236,P1102,3,211.23,633.69
T01657,P1102,3,211.23,633.69
T01822,P1102,3,211.23,633.69
T02126,P1102,3,211.23,633.69
T02442,P1102,3,211.23,633.69
T02552,P1102,3,211.23,633.69
T00994,P1102,4,211.23,844.92
T01166,P1102,4,211.23,844.92
T01252,P1102,4,211.23,844.92
T00688,P1103,1,122.78,122.78
T01263,P1103,1,122.78,122.78
T01416,P1103,1,122.78,122.78
T01688,P1103,1,122.78,122.78
T01954,P1103,1,122.78,122.78
T02016,P1103,1,122.78,122.78
T02419,P1103,1,122.78,122.78
T00183,P1103,2,122.78,245.56
T00663,P1103,2,122.78,245.56
T02323,P1103,2,122.78,245.56
T02509,P1103,2,122.78,245.56
T02831,P1103,2,122.78,245.56
T00507,P1103,3,122.78,368.34
T00538,P1103,3,122.78,368.34
T00744,P1103,3,122.78,368.34
T01011,P1103,3,122.78,368.34
T01238,P1103,3,122.78,368.34
T01879,P1103,3,122.78,368.34
T02314,P1103,3,122.78,368.34
T02363,P1103,3,122.78,368.34
T02390,P1103,3,122.78,368.34
T00340,P1103,4,122.78,491.12
T00517,P1103,4,122.78,491.12
T01924,P1103,4,122.78,491.12
T02326,P1103,4,122.78,491.12
T02373,P1103,4,122.78,491.12
T02565,P1103,4,122.78,491.12
T00910,P1104,1,274.63,274.63
T01249,P1104,1,274.63,274.63
T01357,P1104,1,274.63,274.63
T02084,P1104,1,274.63,274.63
T02101,P1104,1,274.63,274.63
T02119,P1104,1,274.63,274.63
T00192,P1104,2,274.63,549.26
T01993,P1104,2,274.63,549.26
T02561,P1104,2,274.63,549.26
T02669,P1104,2,274.63,549.26
T00022,P1104,3,274.63,823.89
T01407,P1104,3,274.63,823.89
T01814,P1104,3,274.63,823.89
T01962,P1104,3,274.63,823.89
T02657,P1104,3,274.63,823.89
T00098,P1104,4,274.63,1098.52
T00539,P1104,4,274.63,1098.52
T01073,P1104,4,274.63,1098.52
T01401,P1104,4,274.63,1098.52
T01686,P1104,4,274.63,1098.52
T02679,P1104,4,274.63,1098.52
T02922,P1104,4,274.63,1098.52
T00157,P1105,1,159.28,159.28
T00344,P1105,1,159.28,159.28
T01951,P1105,1,159.28,159.28
T01960,P1105,1,159.28,159.28
T02007,P1105,1,159.28,159.28
T02281,P1105,1,159.28,159.28
T02578,P1105,1,159.28,159.28
T00577,P1105,2,159.28,318.56
T01013,P1105,2,159.28,318.56
T01032,P1105,2,159.28,318.56
T01450,P1105,2,159.28,318.56
T01557,P1105,2,159.28,318.56
T01693,P1105,2,159.28,318.56
T02234,P1105,2,159.28,318.56
T00572,P1105,3,159.28,477.84
T00650,P1105,3,159.28,477.84
T00900,P1105,3,159.28,477.84
T01273,P1105,3,159.28,477.84
T01472,P1105,3,159.28,477.84
T00245,P1105,4,159.28,637.12
T00801,P1105,4,159.28,637.12
T01242,P1105,4,159.28,637.12
T02054,P1105,4,159.28,637.12
T00121,P1106,1,467.67,467.67
T00663,P1106,1,467.67,467.67
T01234,P1106,1,467.67,467.67
T01685,P1106,1,467.67,467.67
T02565,P1106,1,467.67,467.67
T02827,P1106,1,467.67,467.67
T00384,P1106,2,467.67,935.34
T00482,P1106,2,467.67,935.34
T00511,P1106,2,467.67,935.34
T00611,P1106,2,467.67,935.34
T01912,P1106,2,467.67,935.34
T02076,P1106,2,467.67,935.34
T02802,P1106,2,467.67,935.34
T00525,P1106,3,467.67,1403.01
T00695,P1106,3,467.67,1403.01
T00696,P1106,3,467.67,1403.01
T00768,P1106,3,467.67,1403.01
T01335,P1106,3,467.67,1403.01
T01521,P1106,3,467.67,1403.01
T02279,P1106,3,467.67,1403.01
T02510,P1106,3,467.67,1403.01
T00234,P1106,4,467.67,1870.68
T00410,P1106,4,467.67,1870.68
T00652,P1106,4,467.67,1870.68
T01099,P1106,4,467.67,1870.68
T01586,P1106,4,467.67,1870.68
T01848,P1106,4,467.67,1870.68
T00162,P1107,1,362.39,362.39
T00574,P1107,1,362.39,362.39
T00614,P1107,1,362.39,362.39
T00652,P1107,1,362.39,362.39
T01118,P1107,1,362.39,362.39
T01179,P1107,1,362.39,362.39
T01673,P1107,1,362.39,362.39
T02130,P1107,1,362.39,362.39
T02460,P1107,1,362.39,362.39
T02560,P1107,1,362.39,362.39
T00019,P1107,2,362.39,724.78
T00141,P1107,2,362.39,724.78
T00934,P1107,2,362.39,724.78
T01481,P1107,2,362.39,724.78
T02418,P1107,2,362.39,724.78
T02580,P1107,2,362.39,724.78
T02979,P1107,2,362.39,724.78
T00506,P1107,3,362.39,1087.17
T00949,P1107,3,362.39,1087.17
T01274,P1107,3,362.39,1087.17
T01742,P1107,3,362.39,1087.17
T01791,P1107,3,362.39,1087.17
T01956,P1107,3,362.39,1087.17
T02148,P1107,3,362.39,1087.17
T02542,P1107,3,362.39,1087.17
T00042,P1107,4,362.39,1449.56
T00103,P1107,4,362.39,1449.56
T00161,P1107,4,362.39,1449.56
T00314,P1107,4,362.39,1449.56
T01991,P1107,4,362.39,1449.56
T02350,P1107,4,362.39,1449.56
T00089,P1108,1,217.42,217.42
T00392,P1108,1,217.42,217.42
T00583,P1108,1,217.42,217.42
T01468,P1108,1,217.42,217.42
T01708,P1108,1,217.42,217.42
T02055,P1108,1,217.42,217.42
T02246,P1108,1,217.42,217.42
T02958,P1108,1,217.42,217.42
T02988,P1108,1,217.42,217.42
T00631,P1108,2,217.42,434.84
T00844,P1108,2,217.42,434.84
T00855,P1108,2,217.42,434.84
T00945,P1108,2,217.42,434.84
T01674,P1108,2,217.42,434.84
T01964,P1108,2,217.42,434.84
T02180,P1108,2,217.42,434.84
T02493,P1108,2,217.42,434.84
T02578,P1108,2,217.42,434.84
T02581,P1108,2,217.42,434.84
T02919,P1108,2,217.42,434.84
T01237,P1108,3,217.42,652.26
T01534,P1108,3,217.42,652.26
T02088,P1108,3,217.42,652.26
T00510,P1108,4,217.42,869.68
T01451,P1108,4,217.42,869.68
T00370,P1109,1,483.56,483.56
T00916,P1109,1,483.56,483.56
T01232,P1109,1,483.56,483.56
T02939,P1109,1,483.56,483.56
T02980,P1109,1,483.56,483.56
T01443,P1109,2,483.56,967.12
T01791,P1109,2,483.56,967.12
T01985,P1109,2,483.56,967.12
T02897,P1109,2,483.56,967.12
T00492,P1109,3,483.56,1450.68
T01018,P1109,3,483.56,1450.68
T01028,P1109,3,483.56,1450.68
T01140,P1109,3,483.56,1450.68
T01897,P1109,3,483.56,1450.68
T01946,P1109,3,483.56,1450.68
T02240,P1109,3,483.56,1450.68
T02246,P1109,3,483.56,1450.68
T02289,P1109,3,483.56,1450.68
T02299,P1109,3,483.56,1450.68
T00248,P1109,4,483.56,1934.24
T00327,P1109,4,483.56,1934.24
T00473,P1109,4,483.56,1934.24
T01576,P1109,4,483.56,1934.24
T01904,P1109,4,483.56,1934.24
T02303,P1109,4,483.56,1934.24
T02986,P1109,4,483.56,1934.24
T00234,P1110,1,479.12,479.12
T00405,P1110,1,479.12,479.12
T01309,P1110,1,479.12,479.12
T02185,P1110,1,479.12,479.12
T02295,P1110,1,479.12,479.12
T02530,P1110,1,479.12,479.12
T00604,P1110,2,479.12,958.24
T00726,P1110,2,479.12,958.24
T01548,P1110,2,479.12,958.24
T01719,P1110,2,479.12,958.24
T01863,P1110,2,479.12,958.24
T01902,P1110,2,479.12,958.24
T00379,P1110,3,479.12,1437.36
T00664,P1110,3,479.12,1437.36
T01025,P1110,3,479.12,1437.36
T01642,P1110,3,479.12,1437.36
T01761,P1110,3,479.12,1437.36
T01901,P1110,3,479.12,1437.36
T02121,P1110,3,479.12,1437.36
T02257,P1110,3,479.12,1437.36
T02496,P1110,3,479.12,1437.36
T02707,P1110,3,479.12,1437.36
T02726,P1110,3,479.12,1437.36
T00507,P1110,4,479.12,1916.48
T01818,P1110,4,479.12,1916.48
T01822,P1110,4,479.12,1916.48
T00725,P1111,1,224.14,224.14
T01420,P1111,1,224.14,224.14
T02088,P1111,1,224.14,224.14
T02736,P1111,1,224.14,224.14
T02806,P1111,1,224.14,224.14
T02932,P1111,1,224.14,224.14
T02999,P1111,1,224.14,224.14
T00307,P1111,2,224.14,448.28
T00338,P1111,2,224.14,448.28
T00761,P1111,2,224.14,448.28
T02606,P1111,2,224.14,448.28
T02615,P1111,2,224.14,448.28
T02791,P1111,2,224.14,448.28
T00255,P1111,3,224.14,672.42
T00407,P1111,3,224.14,672.42
T00802,P1111,3,224.14,672.42
T00925,P1111,3,224.14,672.42
T00995,P1111,3,224.14,672.42
T01021,P1111,3,224.14,672.42
T01346,P1111,3,224.14,672.42
T02686,P1111,3,224.14,672.42
T02798,P1111,3,224.14,672.42
T00758,P1111,4,224.14,896.56
T00899,P1111,4,224.14,896.56
T02592,P1111,4,224.14,896.56
T02773,P1111,4,224.14,896.56
T00049,P1112,1,299.14,299.14
T01580,P1112,1,299.14,299.14
T01649,P1112,1,299.14,299.14
T02025,P1112,1,299.14,299.14
T02942,P1112,1,299.14,299.14
T00013,P1112,2,299.14,598.28
T00944,P1112,2,299.14,598.28
T01064,P1112,2,299.14,598.28
T01161,P1112,2,299.14,598.28
T01514,P1112,2,299.14,598.28
T01762,P1112,2,299.14,598.28
T01781,P1112,2,299.14,598.28
T02225,P1112,2,299.14,598.28
T02455,P1112,2,299.14,598.28
T01421,P1112,3,299.14,897.42
T01868,P1112,3,299.14,897.42
T01905,P1112,3,299.14,897.42
T02461,P1112,3,299.14,897.42
T02642,P1112,3,299.14,897.42
T02895,P1112,3,299.14,897.42
T02984,P1112,3,299.14,897.42
T00559,P1112,4,299.14,1196.56
T00630,P1112,4,299.14,1196.56
T00660,P1112,4,299.14,1196.56
T02561,P1112,4,299.14,1196.56
T02922,P1112,4,299.14,1196.56
T02945,P1112,4,299.14,1196.56
T00513,P1113,1,71.7,71.7
T00954,P1113,1,71.7,71.7
T01254,P1113,1,71.7,71.7
T02909,P1113,1,71.7,71.7
T02937,P1113,1,71.7,71.7
T00213,P1113,2,71.7,143.4
T00417,P1113,2,71.7,143.4
T01262,P1113,2,71.7,143.4
T01387,P1113,2,71.7,143.4
T01797,P1113,2,71.7,143.4
T02993,P1113,2,71.7,143.4
T00141,P1113,3,71.7,215.1
T00569,P1113,3,71.7,215.1
T00620,P1113,3,71.7,215.1
T00770,P1113,3,71.7,215.1
T01805,P1113,3,71.7,215.1
T02689,P1113,3,71.7,215.1
T00240,P1113,4,71.7,286.8
T00564,P1113,4,71.7,286.8
T00669,P1113,4,71.7,286.8
T00974,P1113,4,71.7,286.8
T01467,P1113,4,71.7,286.8
T00425,P1114,1,469.28,469.28
T00549,P1114,1,469.28,469.28
T00559,P1114,1,469.28,469.28
T00959,P1114,1,469.28,469.28
T01146,P1114,1,469.28,469.28
T02134,P1114,1,469.28,469.28
T02960,P1114,1,469.28,469.28
T00253,P1114,2,469.28,938.56
T00303,P1114,2,469.28,938.56
T01180,P1114,2,469.28,938.56
T00573,P1114,3,469.28,1407.84
T00893,P1114,3,469.28,1407.84
T00916,P1114,3,469.28,1407.84
T00993,P1114,3,469.28,1407.84
T01349,P1114,3,469.28,1407.84
T01514,P1114,3,469.28,1407.84
T00793,P1114,4,469.28,1877.12
T00826,P1114,4,469.28,1877.12
T01790,P1114,4,469.28,1877.12
T01957,P1114,4,469.28,1877.12
T01958,P1114,4,469.28,1877.12
T02006,P1114,4,469.28,1877.12
T02293,P1114,4,469.28,1877.12
T02400,P1114,4,469.28,1877.12
T00293,P1115,1,94.67,94.67
T00537,P1115,1,94.67,94.67
T01344,P1115,1,94.67,94.67
T01779,P1115,1,94.67,94.67
T01894,P1115,1,94.67,94.67
T02024,P1115,1,94.67,94.67
T02293,P1115,1,94.67,94.67
T02381,P1115,1,94.67,94.67
T02535,P1115,1,94.67,94.67
T02572,P1115,1,94.67,94.67
T02663,P1115,1,94.67,94.67
T02973,P1115,1,94.67,94.67
T00076,P1115,2,94.67,189.34
T00432,P1115,2,94.67,189.34
T01659,P1115,2,94.67,189.34
T01723,P1115,2,94.67,189.34
T01767,P1115,2,94.67,189.34
T02518,P1115,2,94.67,189.34
T02590,P1115,2,94.67,189.34
T02996,P1115,2,94.67,189.34
T00032,P1115,3,94.67,284.01
T00384,P1115,4,94.67,378.68
T00656,P1115,4,94.67,378.68
T01147,P1115,4,94.67,378.68
T01714,P1115,4,94.67,378.68
T01848,P1115,4,94.67,378.68
T02244,P1115,4,94.67,378.68
T02330,P1115,4,94.67,378.68
T01845,P1116,1,487.31,487.31
T01871,P1116,1,487.31,487.31
T01918,P1116,1,487.31,487.31
T01989,P1116,1,487.31,487.31
T01057,P1116,2,487.31,974.62
T01375,P1116,2,487.31,974.62
T01878,P1116,2,487.31,974.62
T02185,P1116,2,487.31,974.62
T00078,P1116,3,487.31,1461.93
T00719,P1116,3,487.31,1461.93
T01188,P1116,3,487.31,1461.93
T01824,P1116,3,487.31,1461.93
T02315,P1116,3,487.31,1461.93
T02843,P1116,3,487.31,1461.93
T01226,P1116,4,487.31,1949.24
T01540,P1116,4,487.31,1949.24
T01542,P1116,4,487.31,1949.24
T00323,P1117,1,185.77,185.77
T00353,P1117,1,185.77,185.77
T01729,P1117,1,185.77,185.77
T02159,P1117,1,185.77,185.77
T02224,P1117,1,185.77,185.77
T02813,P1117,1,185.77,185.77
T02859,P1117,1,185.77,185.77
T00545,P1117,2,185.77,371.54
T00866,P1117,2,185.77,371.54
T01454,P1117,2,185.77,371.54
T01515,P1117,2,185.77,371.54
T01758,P1117,2,185.77,371.54
T02096,P1117,2,185.77,371.54
T00861,P1117,3,185.77,557.31
T01197,P1117,3,185.77,557.31
T01422,P1117,3,185.77,557.31
T01946,P1117,3,185.77,557.31
T02502,P1117,3,185.77,557.31
T00143,P1117,4,185.77,743.08
T00392,P1117,4,185.77,743.08
T01194,P1117,4,185.77,743.08
T01614,P1117,4,185.77,743.08
T02523,P1117,4,185.77,743.08
T00179,P1118,1,185.64,185.64
T00564,P1118,1,185.64,185.64
T00763,P1118,1,185.64,185.64
T01301,P1118,1,185.64,185.64
T01319,P1118,1,185.64,185.64
T01537,P1118,1,185.64,185.64
T00790,P1118,2,185.64,371.28
T01152,P1118,2,185.64,371.28
T01534,P1118,2,185.64,371.28
T01690,P1118,2,185.64,371.28
T01922,P1118,2,185.64,371.28
T02132,P1118,2,185.64,371.28
T02513,P1118,2,185.64,371.28
T02996,P1118,2,185.64,371.28
T00787,P1118,3,185.64,556.92
T01406,P1118,3,185.64,556.92
T01590,P1118,3,185.64,556.92
T01732,P1118,3,185.64,556.92
T02147,P1118,3,185.64,556.92
T02632,P1118,3,185.64,556.92
T02830,P1118,3,185.64,556.92
T02934,P1118,3,185.64,556.92
T00066,P1118,4,185.64,742.56
T00485,P1118,4,185.64,742.56
T00734,P1118,4,185.64,742.56
T01269,P1118,4,185.64,742.56
T01811,P1118,4,185.64,742.56
T01881,P1118,4,185.64,742.56
T02472,P1118,4,185.64,742.56
T00482,P1119,1,459.57,459.57
T00637,P1119,1,459.57,459.57
T00684,P1119,1,459.57,459.57
T00808,P1119,1,459.57,459.57
T00970,P1119,1,459.57,459.57
T01060,P1119,1,459.57,459.57
T01247,P1119,1,459.57,459.57
T01457,P1119,1,459.57,459.57
T01626,P1119,1,459.57,459.57
T01793,P1119,1,459.57,459.57
T02488,P1119,1,459.57,459.57
T02955,P1119,1,459.57,459.57
T02980,P1119,1,459.57,459.57
T00155,P1119,2,459.57,919.14
T00218,P1119,2,459.57,919.14
T00443,P1119,2,459.57,919.14
T01524,P1119,2,459.57,919.14
T02560,P1119,2,459.57,919.14
T02770,P1119,2,459.57,919.14
T02995,P1119,2,459.57,919.14
T00208,P1119,3,459.57,1378.71
T01593,P1119,3,459.57,1378.71
T01796,P1119,3,459.57,1378.71
T01979,P1119,3,459.57,1378.71
T02354,P1119,3,459.57,1378.71
T02690,P1119,3,459.57,1378.71
T00142,P1119,4,459.57,1838.28
T01451,P1119,4,459.57,1838.28
T02183,P1119,4,459.57,1838.28
T02504,P1119,4,459.57,1838.28
T02872,P1119,4,459.57,1838.28
T00137,P1120,1,229.71,229.71
T00191,P1120,1,229.71,229.71
T00194,P1120,1,229.71,229.71
T01116,P1120,1,229.71,229.71
T01675,P1120,1,229.71,229.71
T01943,P1120,1,229.71,229.71
T02175,P1120,1,229.71,229.71
T02297,P1120,1,229.71,229.71
T02913,P1120,1,229.71,229.71
T00925,P1120,2,229.71,459.42
T01055,P1120,2,229.71,459.42
T01236,P1120,2,229.71,459.42
T01822,P1120,2,229.71,459.42
T02090,P1120,2,229.71,459.42
T02193,P1120,2,229.71,459.42
T02238,P1120,2,229.71,459.42
T02442,P1120,2,229.71,459.42
T02922,P1120,2,229.71,459.42
T00052,P1120,3,229.71,689.13
T00445,P1120,3,229.71,689.13
T00560,P1120,3,229.71,689.13
T00677,P1120,3,229.71,689.13
T00767,P1120,3,229.71,689.13
T01103,P1120,3,229.71,689.13
T01333,P1120,3,229.71,689.13
T01388,P1120,3,229.71,689.13
T01881,P1120,3,229.71,689.13
T02227,P1120,3,229.71,689.13
T02657,P1120,3,229.71,689.13
T00239,P1120,4,229.71,918.84
T00881,P1120,4,229.71,918.84
T01116,P1120,4,229.71,918.84
T01140,P1120,4,229.71,918.84
T01441,P1120,4,229.71,918.84
T01104,P1121,1,83.22,83.22
T01298,P1121,1,83.22,83.22
T01458,P1121,1,83.22,83.22
T02080,P1121,1,83.22,83.22
T02683,P1121,1,83.22,83.22
T02786,P1121,1,83.22,83.22
T00162,P1121,2,83.22,166.44
T00593,P1121,2,83.22,166.44
T01466,P1121,2,83.22,166.44
T00389,P1121,3,83.22,249.66
T00577,P1121,3,83.22,249.66
T01081,P1121,3,83.22,249.66
T01655,P1121,3,83.22,249.66
