ProductID1,ProductID2,AttributeScore
P1048,P1359,0.051605324980422876
P1049,P1050,0.6934900877879899
P1049,P1051,0.9763796727527512
P1049,P1052,0.8067757490829659
P1049,P1053,0.7723344186621606
P1049,P1054,0.8000947945431316
P1049,P1055,0.83763549437415
P1049,P1056,0.7253657832914314
P1049,P1057,0.667903804146231
P1049,P1058,0.6874520875406999
P1049,P1059,0.6710114165601946
P1049,P1060,0.1905906112187281
P1049,P1061,0.10628941186168239
P1049,P1062,0.00261715369080493
P1049,P1063,0.14455755677368834
P1049,P1064,0.15301487862176977
P1049,P1065,0.09799695008861231
P1049,P1066,0.03954168899146851
P1049,P1067,0.174356015331987
P1049,P1068,0.04958578906153404
P1049,P1069,0.1717553476486832
P1049,P1070,0.0005770102625396678
P1049,P1071,0.06811606149280798
P1049,P1072,0.013159955487779752
P1049,P1073,0.05062028603223015
P1049,P1074,0.15782054980835017
P1049,P1075,0.1017145447801179
P1049,P1076,0.025446152577999426
P1049,P1077,0.0002431686106417086
P1049,P1078,0.03940980093145943
P1049,P1079,0.12480319828545523
P1049,P1080,0.13677616123315336
P1049,P1081,0.052755224003626935
P1049,P1082,0.04190330956600585
P1049,P1083,0.05490664798252483
P1049,P1084,0.018019206198738803
P1049,P1085,0.17805712401599144
P1049,P1086,0.0597164406709805
P1049,P1087,0.14386926596051605
P1049,P1088,0.12916786877138028
P1049,P1089,0.005621728557886497
P1049,P1090,0.14203519762601494
P1049,P1091,0.16628611466018217
P1049,P1092,0.15745373614144997
P1049,P1093,0.0022503400239046955
P1049,P1094,0.13031364629270908
P1049,P1095,0.14445451922680627
P1049,P1096,0.07250958249186004
P1049,P1097,0.03973952108148211
P1049,P1098,0.013015702922144823
P1049,P1099,0.13323579112228498
P1049,P1100,0.005094176317850208
P1049,P1101,0.13475250381238926
P1049,P1102,0.11157729876767096
P1049,P1103,0.1480319828545522
P1049,P1104,0.08544697687837449
P1049,P1105,0.13298850100976797
P1049,P1106,0.00588550467790463
P1049,P1107,0.04927667642088778
P1049,P1108,0.10902608910687057
P1049,P1109,0.0006635618019206202
P1049,P1110,0.001166385030705186
P1049,P1111,0.10625643984668015
P1049,P1112,0.075345175782055
P1049,P1113,0.1690846144334996
P1049,P1114,0.0052219428759840095
P1049,P1115,0.15961752462597373
P1049,P1116,0.0022091250051518687
P1049,P1117,0.12207064254214238
P1049,P1118,0.12212422206652107
P1049,P1119,0.009223921196884156
P1049,P1120,0.10396076330214732
P1049,P1121,0.16433664427317318
P1049,P1122,0.1773976837159461
P1049,P1123,0.04330874170547747
P1049,P1124,0.06424184973004164
P1049,P1125,0.0017186662819931532
P1049,P1126,0.08666694143345835
P1049,P1127,0.12144005275522401
P1049,P1128,0.18067427770679637
P1049,P1129,0.007142562749866044
P1049,P1130,0.07609116762148127
P1049,P1131,0.006499608457321848
P1049,P1132,0.10877467749247827
P1049,P1133,0.13054032889584966
P1049,P1134,0.13613732844248447
P1049,P1135,0.10375880971025844
P1049,P1136,0.17877426534229077
P1049,P1137,0.13784775172072705
P1049,P1138,0.005901990685405756
P1049,P1139,0.11574413716358244
P1049,P1140,0.11893417961505173
P1049,P1141,0.18694308205910237
P1049,P1142,0.12094547253019002
P1049,P1143,0.031278077731525356
P1049,P1144,0.1802209125005152
P1049,P1145,0.17472695050076248
P1049,P1146,0.045670362280014844
P1049,P1147,0.16465399991757
P1049,P1148,0.09620409677286405
P1049,P1149,0.11121048510077075
P1049,P1150,0.10223797551827887
P1049,P1151,0.19058236821497754
P1049,P1152,0.13504100894365909
P1049,P1153,0.16730824712525247
P1049,P1154,0.16199150970613696
P1049,P1155,0.09700366813666902
P1049,P1156,0.15932901949470388
P1049,P1157,0.012051271483328541
P1049,P1158,0.15633268763137287
P1049,P1159,0.019210320240695713
P1049,P1160,0.1388533981782962
P1049,P1161,0.0753863908008078
P1049,P1162,0.06399455961752464
P1049,P1163,0.004372913489675656
P1049,P1164,0.09687178007665995
P1049,P1165,0.07952025718171703
P1049,P1166,0.1703664015167127
P1049,P1167,0.10574949511602028
P1049,P1168,0.1740015661707126
P1049,P1169,0.08058360466554011
P1049,P1170,0.18839797222107738
P1049,P1171,0.08251658904504802
P1049,P1172,0.012941515888389722
P1049,P1173,0.08254956106005028
P1049,P1174,0.009364052260643763
P1049,P1175,0.04135927131846844
P1049,P1176,0.10781024605366196
P1049,P1177,0.05718996002143182
P1049,P1178,0.014614845649754772
P1049,P1179,0.10724560029674815
P1049,P1180,0.1220129415158884
P1049,P1181,0.023315336108477937
P1049,P1182,0.16171949058236823
P1049,P1183,0.1294893459176524
P1049,P1184,0.11358447018093394
P1049,P1185,0.08352223550261716
P1049,P1186,0.17234060091497344
P1049,P1187,0.18835263570044924
P1049,P1188,0.10090673041256236
P1049,P1189,0.19243704405885506
P1049,P1190,0.08346865597823848
P1049,P1191,0.1534888513374274
P1049,P1192,0.1154515105304373
P1049,P1193,0.030309524790833778
P1049,P1194,0.09907678357993654
P1049,P1195,0.051098380249763015
P1049,P1196,0.04158595392160902
P1049,P1197,0.021250463668960974
P1049,P1198,0.15382269298932533
P1049,P1199,0.10820591023368915
P1049,P1200,0.007550591435519106
P1049,P1201,0.12536784404236906
P1049,P1202,0.10602563574166429
P1049,P1203,0.09722622923793431
P1049,P1204,0.14995260272843425
P1049,P1205,0.011358859168280923
P1049,P1206,0.11594196925359604
P1049,P1207,0.0028520792976960865
P1049,P1208,0.09697069612166676
P1049,P1209,0.1374891810575774
P1049,P1210,0.17379961257882373
P1049,P1211,0.1752215307257965
P1049,P1212,0.08722334418662162
P1049,P1213,0.14921485389275854
P1049,P1214,0.062333594361785455
P1049,P1215,0.1261921444174257
P1049,P1216,0.12690516424184975
P1049,P1217,0.10640893541606562
P1049,P1218,0.03310390306227589
P1049,P1219,0.14273173144293783
P1049,P1220,0.1112187281045213
P1049,P1221,0.15323743972303508
P1049,P1222,0.11977084449573426
P1049,P1223,0.1759634010633475
P1049,P1224,0.16985121378230228
P1049,P1225,0.1343238676173598
P1049,P1226,0.06660347030457898
P1049,P1227,0.13923669785269754
P1049,P1228,0.06493838354696453
P1049,P1229,0.18818777562543793
P1049,P1230,0.16200799571363805
P1049,P1231,0.10506532580472326
P1049,P1232,0.037126488892552434
P1049,P1233,0.05473766640563822
P1049,P1234,0.02263528829905619
P1049,P1235,0.01221613155833985
P1049,P1236,0.18994765692618393
P1049,P1237,0.09997114948687304
P1049,P1238,0.18573548200964432
P1049,P1239,0.05003915426781518
P1049,P1240,0.1650249350863455
P1049,P1241,0.06905164241849729
P1049,P1242,0.13245682726785643
P1049,P1243,0.005432139471623465
P1049,P1244,0.08907802003049912
P1049,P1245,0.001376581626344642
P1049,P1246,0.10512714833285251
P1049,P1247,0.00039566418002718874
P1049,P1248,0.15665828627952028
P1049,P1249,0.16589457198203028
P1049,P1250,0.09142315459753535
P1049,P1251,0.16798005193092364
P1049,P1252,0.1412521122697111
P1049,P1253,0.10545686848287517
P1049,P1254,0.08877715039360344
P1049,P1255,0.006116308782920488
P1049,P1256,0.08651856736594817
P1049,P1257,0.11789143964060506
P1049,P1258,0.172567283518114
P1049,P1259,0.1703169434942093
P1049,P1260,0.13039607633021474
P1049,P1261,0.07295470469439062
P1049,P1262,0.10944236079627419
P1049,P1263,0.16714338705024112
P1049,P1264,0.0416477764497383
P1049,P1265,0.1802703705230186
P1049,P1266,0.11483328524914481
P1049,P1267,0.0735811729794337
P1049,P1268,0.17289288216626142
P1049,P1269,0.1357828792812101
P1049,P1270,0.06856530519721386
P1049,P1271,0.06878786629847915
P1049,P1272,0.07206033878745415
P1049,P1273,0.04628446605943207
P1049,P1274,0.08015084696863538
P1049,P1275,0.14936322796026874
P1049,P1276,0.07250133948810947
P1049,P1277,0.006458393438569021
P1049,P1278,0.10816469521493635
P1049,P1279,0.19239582904010222
P1049,P1280,0.07178831966368547
P1049,P1281,0.14374562090425755
P1049,P1282,0.15962576762972427
P1049,P1283,0.16609240407204387
P1049,P1284,0.04289659151794914
P1049,P1285,0.15047191196471996
P1049,P1286,0.1009438239294399
P1049,P1287,0.026303424968058355
P1049,P1288,0.1498701726909286
P1049,P1289,0.0003420846556485113
P1049,P1290,0.024860899311709185
P1049,P1291,0.00398549231339902
P1049,P1292,0.12518649795985656
P1049,P1293,0.14100894365906938
P1049,P1294,0.13821868688950253
P1049,P1295,0.08568190248526564
P1049,P1296,0.05702509994642049
P1049,P1297,0.12851254997321027
P1049,P1298,0.11949470387009027
P1049,P1299,0.0220335490252648
P1049,P1300,0.009442360796274163
P1049,P1301,0.19315830688702965
P1049,P1302,0.1030457898858344
P1049,P1303,0.0335449037629312
P1049,P1304,0.08859992581296623
P1049,P1305,0.0077319375180315624
P1049,P1306,0.09019082553682563
P1049,P1307,0.14797428182829825
P1049,P1308,0.0804888101224086
P1049,P1309,0.005460989984750442
P1049,P1310,0.17503606314140874
P1049,P1311,0.06549478630012776
P1049,P1312,0.01427276099410626
P1049,P1313,0.02929563532951407
P1049,P1314,0.06173185508799406
P1049,P1315,0.08789102749041751
P1049,P1316,0.17632197172649716
P1049,P1317,0.16381733503688745
P1049,P1318,0.10680872109796812
P1049,P1319,0.015913118740469034
P1049,P1320,0.026377612001813457
P1049,P1321,0.00684169311297036
P1049,P1322,0.09712731319292753
P1049,P1323,0.022544615257799938
P1049,P1324,0.08021266949676463
P1049,P1325,0.03157894736842106
P1049,P1326,0.13499155092115567
P1049,P1327,0.08644438033219307
P1049,P1328,0.12299385896220585
P1049,P1329,0.14541895066562258
P1049,P1330,0.11972550797510616
P1049,P1331,0.07458269793512755
P1049,P1332,0.15517866710629355
P1049,P1333,0.1410542801796975
P1049,P1334,0.019663685446976876
P1049,P1335,0.035927131846845
P1049,P1336,0.09309236285702512
P1049,P1337,0.075069035156411
P1049,P1338,0.15654288422701235
P1049,P1339,0.1807443432386762
P1049,P1340,0.05998433829287391
P1049,P1341,0.15874788773028894
P1049,P1342,0.0764579812883815
P1049,P1343,0.15323331822115982
P1049,P1344,0.1146354531591312
P1049,P1345,0.1844825454395582
P1049,P1346,0.18813419610105925
P1049,P1347,0.1324114907472283
P1049,P1348,0.0009932819519432813
P1049,P1349,0.036932778304414125
P1049,P1350,0.03593537485059557
P1049,P1351,0.043349956724230324
P1049,P1352,0.025268927997362245
P1049,P1353,0.06725054609899848
P1049,P1354,0.1044677080328072
P1049,P1355,0.008069900671804797
P1049,P1356,0.009582491860033793
P1049,P1357,0.028970036681366686
P1049,P1358,0.04075341054280179
P1049,P1359,0.07529571775955157
P1050,P1051,0.7828895849647612
P1050,P1052,0.6867143387050242
P1050,P1053,0.7288443308741706
P1050,P1054,0.6935848823311215
P1050,P1055,0.7941454065861601
P1050,P1056,0.6818756955034415
P1050,P1057,0.6755862836417591
P1050,P1058,0.6560380002472901
P1050,P1059,0.8224786712277955
P1050,P1060,0.14710052343073818
P1050,P1061,0.06279932407369246
P1050,P1062,0.040872934097185024
P1050,P1063,0.10106746898569839
P1050,P1064,0.10952479083377985
P1050,P1065,0.05450686230062235
P1050,P1066,0.0039483987965214466
P1050,P1067,0.13086592754399703
P1050,P1068,0.006095701273544085
P1050,P1069,0.12826525986069323
P1050,P1070,0.04291307752545029
P1050,P1071,0.02462597370481803
P1050,P1072,0.0303301323002102
P1050,P1073,0.007130198244240194
P1050,P1074,0.11433046202036024
P1050,P1075,0.05822445699212794
P1050,P1076,0.018043935209990525
P1050,P1077,0.04324691917734824
P1050,P1078,0.004080286856530524
P1050,P1079,0.08131311049746529
P1050,P1080,0.09328607344516343
P1050,P1081,0.009265136215636982
P1050,P1082,0.0015867782219840976
P1050,P1083,0.011416560194534875
P1050,P1084,0.02547088158925115
P1050,P1085,0.13456703622800148
P1050,P1086,0.016226352882990548
P1050,P1087,0.10037917817252606
P1050,P1088,0.08567778098339035
P1050,P1089,0.037868359230103454
P1050,P1090,0.09854510983802497
P1050,P1091,0.12279602687219225
P1050,P1092,0.11396364835346001
P1050,P1093,0.04123974776408526
P1050,P1094,0.08682355850471912
P1050,P1095,0.10096443143881631
P1050,P1096,0.029019494703870087
P1050,P1097,0.003750566706507841
P1050,P1098,0.03047438486584513
P1050,P1099,0.08974570333429502
P1050,P1100,0.04858426410584016
P1050,P1101,0.0912624160243993
P1050,P1102,0.068087210979681
P1050,P1103,0.10454189506656227
P1050,P1104,0.04195688909038453
P1050,P1105,0.08949841322177803
P1050,P1106,0.03760458311008533
P1050,P1107,0.005786588632897827
P1050,P1108,0.06553600131888061
P1050,P1109,0.044153649589910575
P1050,P1110,0.04232370275728477
P1050,P1111,0.0627663520586902
P1050,P1112,0.03185508799406505
P1050,P1113,0.12559452664550963
P1050,P1114,0.03826814491200595
P1050,P1115,0.11612743683798375
P1050,P1116,0.04569921279314182
P1050,P1117,0.07858055475415242
P1050,P1118,0.07863413427853111
P1050,P1119,0.0342661665911058
P1050,P1120,0.06047067551415736
P1050,P1121,0.12084655648518319
P1050,P1122,0.13390759592795615
P1050,P1123,0.0001813460825124791
P1050,P1124,0.020751761942051684
P1050,P1125,0.045208754069983106
P1050,P1126,0.043176853645468395
P1050,P1127,0.07794996496723405
P1050,P1128,0.1371841899188064
P1050,P1129,0.036347525038123905
P1050,P1130,0.03260107983349132
P1050,P1131,0.0499896962453118
P1050,P1132,0.06528458970448832
P1050,P1133,0.08705024110785971
P1050,P1134,0.09264724065449452
P1050,P1135,0.06026872192226849
P1050,P1136,0.13528417755430078
P1050,P1137,0.09435766393273709
P1050,P1138,0.0375880971025842
P1050,P1139,0.07225404937559247
P1050,P1140,0.0754440918270618
P1050,P1141,0.1434529942711124
P1050,P1142,0.07745538474220007
P1050,P1143,0.012212010056464596
P1050,P1144,0.13673082471252526
P1050,P1145,0.13123686271277255
P1050,P1146,0.002180274492024892
P1050,P1147,0.12116391212958003
P1050,P1148,0.0527140089848741
P1050,P1149,0.06772039731278078
P1050,P1150,0.05874788773028893
P1050,P1151,0.1470922804269876
P1050,P1152,0.09155092115566914
P1050,P1153,0.1238181593372625
P1050,P1154,0.11850142191814697
P1050,P1155,0.05351358034867907
P1050,P1156,0.11583893170671394
P1050,P1157,0.03143881630466141
P1050,P1158,0.11284259984338295
P1050,P1159,0.024279767547294242
P1050,P1160,0.09536331039030622
P1050,P1161,0.03189630301281785
P1050,P1162,0.020504471829534677
P1050,P1163,0.039117174298314294
P1050,P1164,0.05338169228866999
P1050,P1165,0.03603016939372707
P1050,P1166,0.12687631372872274
P1050,P1167,0.06225940732803034
P1050,P1168,0.13051147838272267
P1050,P1169,0.03709351687755016
P1050,P1170,0.1449078844330874
P1050,P1171,0.03902650125705807
P1050,P1172,0.03054857189960023
P1050,P1173,0.03905947327206032
P1050,P1174,0.03412603552734619
P1050,P1175,0.0021308164695215126
P1050,P1176,0.06432015826567201
P1050,P1177,0.013699872233441868
P1050,P1178,0.028875242138235183
P1050,P1179,0.0637555125087582
P1050,P1180,0.07852285372789845
P1050,P1181,0.020174751679512017
P1050,P1182,0.11822940279437827
P1050,P1183,0.08599925812966246
P1050,P1184,0.070094382392944
P1050,P1185,0.0400321477146272
P1050,P1186,0.12885051312698348
P1050,P1187,0.1448625479124593
P1050,P1188,0.057416642624572405
P1050,P1189,0.1489469562708651
P1050,P1190,0.039978568190248524
P1050,P1191,0.10999876354943741
P1050,P1192,0.07196142274244735
P1050,P1193,0.013180562997156177
P1050,P1194,0.05558669579194658
P1050,P1195,0.007608292461773059
P1050,P1196,0.0019041338663809304
P1050,P1197,0.02223962411902898
P1050,P1198,0.11033260520133537
P1050,P1199,0.06471582244569922
P1050,P1200,0.035939496352470846
P1050,P1201,0.0818777562543791
P1050,P1202,0.06253554795367433
P1050,P1203,0.053736141449944354
P1050,P1204,0.1064625149404443
P1050,P1205,0.03213122861970903
P1050,P1206,0.07245188146560608
P1050,P1207,0.040638008490293864
P1050,P1208,0.05348060833367679
P1050,P1209,0.09399909326958744
P1050,P1210,0.13030952479083377
P1050,P1211,0.13173144293780656
P1050,P1212,0.04373325639863166
P1050,P1213,0.10572476610476858
P1050,P1214,0.0188435065737955
P1050,P1215,0.08270205662943576
P1050,P1216,0.0834150764538598
P1050,P1217,0.06291884762807567
P1050,P1218,0.010386184725714065
P1050,P1219,0.09924164365494788
P1050,P1220,0.06772864031653135
P1050,P1221,0.10974735193504513
P1050,P1222,0.07628075670774431
P1050,P1223,0.13247331327535755
P1050,P1224,0.12636112599431235
P1050,P1225,0.09083377982936984
P1050,P1226,0.023113382516589034
P1050,P1227,0.09574661006470758
P1050,P1228,0.02144829575897458
P1050,P1229,0.14469768783744796
P1050,P1230,0.11851790792564812
P1050,P1231,0.06157523801673331
P1050,P1232,0.006363598895437517
P1050,P1233,0.011247578617648269
P1050,P1234,0.020854799488933762
P1050,P1235,0.0312739562296501
P1050,P1236,0.14645756913819397
P1050,P1237,0.05648106169888309
P1050,P1238,0.14224539422165436
P1050,P1239,0.006549066479825227
P1050,P1240,0.12153484729835551
P1050,P1241,0.025561554630507334
P1050,P1242,0.08896673947986647
P1050,P1243,0.04892222725961342
P1050,P1244,0.04558793224250917
P1050,P1245,0.04211350616164531
P1050,P1246,0.06163706054486256
P1050,P1247,0.04309442360796276
P1050,P1248,0.11316819849153031
P1050,P1249,0.12240448419404032
P1050,P1250,0.04793306680954539
P1050,P1251,0.1244899641429337
P1050,P1252,0.09776202448172115
P1050,P1253,0.06196678069488522
P1050,P1254,0.045287062605613486
P1050,P1255,0.04960639657091044
P1050,P1256,0.04302847957795822
P1050,P1257,0.0744013518526151
P1050,P1258,0.12907719573012408
P1050,P1259,0.12682685570621935
P1050,P1260,0.0869059885422248
P1050,P1261,0.029464616906400676
P1050,P1262,0.06595227300828423
P1050,P1263,0.12365329926225117
P1050,P1264,0.0018423113382516566
P1050,P1265,0.13678028273502865
P1050,P1266,0.07134319746115485
P1050,P1267,0.030091085191443746
P1050,P1268,0.12940279437827146
P1050,P1269,0.09229279149322013
P1050,P1270,0.025075217409223916
P1050,P1271,0.0252977785104892
P1050,P1272,0.028570250999464197
P1050,P1273,0.0027943782714421107
P1050,P1274,0.03666075918064542
P1050,P1275,0.10587314017227878
P1050,P1276,0.029011251700119513
P1050,P1277,0.037031694349420934
P1050,P1278,0.06467460742694639
P1050,P1279,0.14890574125211228
P1050,P1280,0.028298231875695513
P1050,P1281,0.10025553311626756
P1050,P1282,0.11613567984173434
P1050,P1283,0.12260231628405392
P1050,P1284,0.0005934962700408164
P1050,P1285,0.10698182417673002
P1050,P1286,0.057453736141449954
P1050,P1287,0.017186662819931597
P1050,P1288,0.10638008490293865
P1050,P1289,0.04314800313234144
P1050,P1290,0.018629188476280766
P1050,P1291,0.03950459547459093
P1050,P1292,0.08169641017186663
P1050,P1293,0.09751885587107943
P1050,P1294,0.0947285991015126
P1050,P1295,0.04219181469727569
P1050,P1296,0.013535012158430539
P1050,P1297,0.0850224621852203
P1050,P1298,0.07600461608210032
P1050,P1299,0.021456538762725155
P1050,P1300,0.034047726991715786
P1050,P1301,0.14966821909903968
P1050,P1302,0.05955570209784446
P1050,P1303,0.009945184025058751
P1050,P1304,0.045109838024976284
P1050,P1305,0.03575815026995839
P1050,P1306,0.04670073774883568
P1050,P1307,0.10448419404030829
P1050,P1308,0.03699872233441866
P1050,P1309,0.038029097803239514
P1050,P1310,0.1315459753534188
P1050,P1311,0.0220046985121378
P1050,P1312,0.029217326793883693
P1050,P1313,0.014194452458475882
P1050,P1314,0.018241767300004107
P1050,P1315,0.04440093970242756
P1050,P1316,0.1328318839385072
P1050,P1317,0.1203272472488975
P1050,P1318,0.06331863330997815
P1050,P1319,0.027576969047520918
P1050,P1320,0.017112475786176497
P1050,P1321,0.05033178090096031
P1050,P1322,0.05363722540493757
P1050,P1323,0.020945472530190013
P1050,P1324,0.036722581708774675
P1050,P1325,0.011911140419568889
P1050,P1326,0.09150146313316573
P1050,P1327,0.04295429254420311
P1050,P1328,0.07950377117421589
P1050,P1329,0.10192886287763261
P1050,P1330,0.0762354201871162
P1050,P1331,0.0310926101471376
P1050,P1332,0.11168857931830362
P1050,P1333,0.09756419239170755
P1050,P1334,0.023826402341013075
P1050,P1335,0.007562955941144956
P1050,P1336,0.04960227506903517
P1050,P1337,0.03157894736842104
P1050,P1338,0.1130527964390224
P1050,P1339,0.13725425545068623
P1050,P1340,0.016494250504883956
P1050,P1341,0.11525779994229897
P1050,P1342,0.03296789350039153
P1050,P1343,0.10974323043316986
P1050,P1344,0.07114536537114124
P1050,P1345,0.14099245765156823
P1050,P1346,0.1446441083130693
P1050,P1347,0.08892140295923835
P1050,P1348,0.042496805836046675
P1050,P1349,0.006557309483575824
P1050,P1350,0.007554712937394382
P1050,P1351,0.0001401310637596298
P1050,P1352,0.018221159790627706
P1050,P1353,0.023760458311008526
P1050,P1354,0.060977620244817225
P1050,P1355,0.03542018711618516
P1050,P1356,0.03390759592795616
P1050,P1357,0.014520051106623267
P1050,P1358,0.0027366772451881574
P1050,P1359,0.031805629971561625
P1051,P1052,0.9696039236697853
P1051,P1053,0.7040452540905906
P1051,P1054,0.9764744672958827
P1051,P1055,0.6612558216213988
P1051,P1056,0.7510138894613198
P1051,P1057,0.8084758686065202
P1051,P1058,0.7889275852120513
P1051,P1059,0.8053682561925566
P1051,P1060,0.014210938465977003
P1051,P1061,0.07009026089106872
P1051,P1062,0.17376251906194617
P1051,P1063,0.03182211597906278
P1051,P1064,0.02336479413098133
P1051,P1065,0.07838272266413882
P1051,P1066,0.13683798376128262
P1051,P1067,0.0020236574207641244
P1051,P1068,0.12679388369121708
P1051,P1069,0.004624325104067926
P1051,P1070,0.17580266249021145
P1051,P1071,0.10826361125994313
P1051,P1072,0.16321971726497136
P1051,P1073,0.12575938672052098
P1051,P1074,0.018559122944400937
P1051,P1075,0.07466512797263324
P1051,P1076,0.1509335201747517
P1051,P1077,0.1761365041421094
P1051,P1078,0.1369698718212917
P1051,P1079,0.05157647446729588
P1051,P1080,0.03960351151959774
P1051,P1081,0.12362444874912418
P1051,P1082,0.13447636318674525
P1051,P1083,0.12147302477022628
P1051,P1084,0.1583604665540123
P1051,P1085,0.0016774512632403234
P1051,P1086,0.11666323208177061
P1051,P1087,0.03251040679223509
P1051,P1088,0.047211803981370815
P1051,P1089,0.17075794419486462
P1051,P1090,0.03434447512673619
P1051,P1091,0.010093558092568927
P1051,P1092,0.01892593661130116
P1051,P1093,0.17412933272884643
P1051,P1094,0.04606602646004204
P1051,P1095,0.031925153525944855
P1051,P1096,0.10387009026089107
P1051,P1097,0.136640151671269
P1051,P1098,0.1633639698306063
P1051,P1099,0.04314388163046615
P1051,P1100,0.18147384907060132
P1051,P1101,0.041627168940361864
P1051,P1102,0.06480237398508015
P1051,P1103,0.0283476898981989
P1051,P1104,0.09093269587437663
P1051,P1105,0.043391171742983146
P1051,P1106,0.1704941680748465
P1051,P1107,0.12710299633186334
P1051,P1108,0.06735358364588055
P1051,P1109,0.17704323455467175
P1051,P1110,0.17521328772204592
P1051,P1111,0.07012323290607096
P1051,P1112,0.10103449697069611
P1051,P1113,0.0072950583192515385
P1051,P1114,0.1711577298767671
P1051,P1115,0.016762148126777406
P1051,P1116,0.17858879775790298
P1051,P1117,0.05430903021060876
P1051,P1118,0.054255450686230056
P1051,P1119,0.16715575155586695
P1051,P1120,0.07241890945060381
P1051,P1121,0.012043028479577961
P1051,P1122,0.0010180109631949875
P1051,P1123,0.13307093104727363
P1051,P1124,0.11213782302270947
P1051,P1125,0.17809833903474426
P1051,P1126,0.08971273131929276
P1051,P1127,0.054939619997527105
P1051,P1128,0.004294604954045253
P1051,P1129,0.16923711000288508
P1051,P1130,0.10028850513126984
P1051,P1131,0.18287928121007296
P1051,P1132,0.06760499526027285
P1051,P1133,0.04583934385690146
P1051,P1134,0.04024234431026665
P1051,P1135,0.07262086304249267
P1051,P1136,0.0023945925895396294
P1051,P1137,0.038531921032024075
P1051,P1138,0.17047768206734537
P1051,P1139,0.060635535589168704
P1051,P1140,0.05744549313769938
P1051,P1141,0.010563409306351234
P1051,P1142,0.0554342002225611
P1051,P1143,0.14510159502122574
P1051,P1144,0.003841239747764086
P1051,P1145,0.0016527222519886254
P1051,P1146,0.13070931047273626
P1051,P1147,0.011725672835181139
P1051,P1148,0.08017557597988707
P1051,P1149,0.06516918765198039
P1051,P1150,0.07414169723447224
P1051,P1151,0.014202695462226434
P1051,P1152,0.041338663809092034
P1051,P1153,0.009071425627498658
P1051,P1154,0.014388163046614184
P1051,P1155,0.0793760046160821
P1051,P1156,0.01705065325804724
P1051,P1157,0.16432840126942258
P1051,P1158,0.02004698512137823
P1051,P1159,0.1571693525120554
P1051,P1160,0.03752627457445494
P1051,P1161,0.1009932819519433
P1051,P1162,0.11238511313522648
P1051,P1163,0.17200675926307546
P1051,P1164,0.07950789267609118
P1051,P1165,0.09685941557103409
P1051,P1166,0.006013271236038412
P1051,P1167,0.07063017763673084
P1051,P1168,0.0023781065820384973
P1051,P1169,0.095796068087211
P1051,P1170,0.012018299468326258
P1051,P1171,0.09386308370770309
P1051,P1172,0.1634381568643614
P1051,P1173,0.09383011169270083
P1051,P1174,0.16701562049210736
P1051,P1175,0.13502040143428268
P1051,P1176,0.06856942669908915
P1051,P1177,0.11918971273131929
P1051,P1178,0.16176482710299633
P1051,P1179,0.06913407245600296
P1051,P1180,0.05436673123686271
P1051,P1181,0.15306433664427319
P1051,P1182,0.01466018217038289
P1051,P1183,0.046890326835098715
P1051,P1184,0.06279520257181717
P1051,P1185,0.09285743725013396
P1051,P1186,0.004039071837777683
P1051,P1187,0.01197296294769814
P1051,P1188,0.07547294234018875
P1051,P1189,0.016057371306103945
P1051,P1190,0.09291101677451263
P1051,P1191,0.022890821415323743
P1051,P1192,0.060928162222313814
P1051,P1193,0.14607014796191733
P1051,P1194,0.07730288917281458
P1051,P1195,0.1252812925029881
P1051,P1196,0.13479371883114208
P1051,P1197,0.15512920908379013
P1051,P1198,0.022556979763425796
P1051,P1199,0.06817376251906196
P1051,P1200,0.168829081317232
P1051,P1201,0.05101182871038206
P1051,P1202,0.07035403701108682
P1051,P1203,0.07915344351481682
P1051,P1204,0.026427070024316865
P1051,P1205,0.16502081358447018
P1051,P1206,0.060437703499155095
P1051,P1207,0.17352759345505503
P1051,P1208,0.07940897663108437
P1051,P1209,0.03889049169517373
P1051,P1210,0.002580060173927379
P1051,P1211,0.0011581420269546228
P1051,P1212,0.0891563285661295
P1051,P1213,0.027164818859992584
P1051,P1214,0.11404607839096566
P1051,P1215,0.05018752833532541
P1051,P1216,0.04947450851090137
P1051,P1217,0.06997073733668549
P1051,P1218,0.14327576969047523
P1051,P1219,0.03364794130981329
P1051,P1220,0.06516094464822982
P1051,P1221,0.023142233029716037
P1051,P1222,0.05660882825701685
P1051,P1223,0.00041627168940361895
P1051,P1224,0.006528458970448833
P1051,P1225,0.04205580513539133
P1051,P1226,0.10977620244817213
P1051,P1227,0.037142974900053576
P1051,P1228,0.11144128920578658
P1051,P1229,0.011808102872686806
P1051,P1230,0.014371677039113058
P1051,P1231,0.07131434694802785
P1051,P1232,0.13925318386019866
P1051,P1233,0.12164200634711289
P1051,P1234,0.15374438445369493
P1051,P1235,0.16416354119441126
P1051,P1236,0.013567984173432801
P1051,P1237,0.07640852326587809
P1051,P1238,0.009355809256893211
P1051,P1239,0.12634051848493594
P1051,P1240,0.011354737666405641
P1051,P1241,0.10732803033425382
P1051,P1242,0.043922845484894696
P1051,P1243,0.1818118122243746
P1051,P1244,0.08730165272225199
P1051,P1245,0.17500309112640647
P1051,P1246,0.0712525244198986
P1051,P1247,0.17598400857272392
P1051,P1248,0.019721386473230847
P1051,P1249,0.010485100770720852
P1051,P1250,0.08495651815521577
P1051,P1251,0.008399620821827476
P1051,P1252,0.03512756048304002
