store_id,product_id,stock_date,stock_level
STR014,PRD0115,2025-10-02,24
STR015,PRD0008,2025-10-02,24
STR015,PRD0072,2025-10-02,24
STR001,PRD0052,2025-10-02,25
STR003,PRD0076,2025-10-02,25
STR004,PRD0110,2025-10-02,25
STR005,PRD0011,2025-10-02,25
STR005,PRD0017,2025-10-02,25
STR005,PRD0038,2025-10-02,25
STR005,PRD0047,2025-10-02,25
STR005,PRD0076,2025-10-02,25
STR005,PRD0115,2025-10-02,25
STR006,PRD0062,2025-10-02,25
STR006,PRD0118,2025-10-02,25
STR007,PRD0004,2025-10-02,25
STR007,PRD0035,2025-10-02,25
STR007,PRD0082,2025-10-02,25
STR007,PRD0102,2025-10-02,25
STR008,PRD0032,2025-10-02,25
STR008,PRD0046,2025-10-02,25
STR008,PRD0081,2025-10-02,25
STR009,PRD0009,2025-10-02,25
STR009,PRD0047,2025-10-02,25
STR009,PRD0068,2025-10-02,25
STR009,PRD0070,2025-10-02,25
STR010,PRD0003,2025-10-02,25
STR010,PRD0066,2025-10-02,25
STR010,PRD0097,2025-10-02,25
STR012,PRD0009,2025-10-02,25
STR012,PRD0028,2025-10-02,25
STR012,PRD0057,2025-10-02,25
STR012,PRD0065,2025-10-02,25
STR012,PRD0069,2025-10-02,25
STR012,PRD0082,2025-10-02,25
STR012,PRD0102,2025-10-02,25
STR013,PRD0072,2025-10-02,25
STR013,PRD0099,2025-10-02,25
STR014,PRD0027,2025-10-02,25
STR014,PRD0052,2025-10-02,25
STR014,PRD0074,2025-10-02,25
STR015,PRD0004,2025-10-02,25
STR015,PRD0110,2025-10-02,25
STR001,PRD0038,2025-10-02,26
STR001,PRD0065,2025-10-02,26
STR001,PRD0074,2025-10-02,26
STR002,PRD0038,2025-10-02,26
STR002,PRD0075,2025-10-02,26
STR002,PRD0098,2025-10-02,26
STR003,PRD0015,2025-10-02,26
STR003,PRD0017,2025-10-02,26
STR004,PRD0005,2025-10-02,26
STR004,PRD0117,2025-10-02,26
STR005,PRD0013,2025-10-02,26
STR005,PRD0027,2025-10-02,26
STR005,PRD0062,2025-10-02,26
STR006,PRD0103,2025-10-02,26
STR007,PRD0007,2025-10-02,26
STR007,PRD0044,2025-10-02,26
STR008,PRD0061,2025-10-02,26
STR009,PRD0007,2025-10-02,26
STR009,PRD0014,2025-10-02,26
STR009,PRD0077,2025-10-02,26
STR009,PRD0099,2025-10-02,26
STR009,PRD0105,2025-10-02,26
STR009,PRD0116,2025-10-02,26
STR010,PRD0054,2025-10-02,26
STR010,PRD0070,2025-10-02,26
STR010,PRD0091,2025-10-02,26
STR011,PRD0052,2025-10-02,26
STR011,PRD0069,2025-10-02,26
STR013,PRD0003,2025-10-02,26
STR013,PRD0030,2025-10-02,26
STR013,PRD0061,2025-10-02,26
STR013,PRD0082,2025-10-02,26
STR014,PRD0023,2025-10-02,26
STR014,PRD0025,2025-10-02,26
STR015,PRD0047,2025-10-02,26
STR001,PRD0016,2025-10-02,27
STR001,PRD0017,2025-10-02,27
STR001,PRD0044,2025-10-02,27
STR001,PRD0098,2025-10-02,27
STR002,PRD0024,2025-10-02,27
STR002,PRD0076,2025-10-02,27
STR002,PRD0100,2025-10-02,27
STR003,PRD0056,2025-10-02,27
STR003,PRD0068,2025-10-02,27
STR004,PRD0001,2025-10-02,27
STR004,PRD0010,2025-10-02,27
STR004,PRD0092,2025-10-02,27
STR004,PRD0115,2025-10-02,27
STR005,PRD0001,2025-10-02,27
STR005,PRD0065,2025-10-02,27
STR005,PRD0094,2025-10-02,27
STR006,PRD0047,2025-10-02,27
STR007,PRD0021,2025-10-02,27
STR007,PRD0054,2025-10-02,27
STR007,PRD0101,2025-10-02,27
STR008,PRD0019,2025-10-02,27
STR008,PRD0085,2025-10-02,27
STR008,PRD0096,2025-10-02,27
STR009,PRD0089,2025-10-02,27
STR009,PRD0120,2025-10-02,27
STR010,PRD0034,2025-10-02,27
STR010,PRD0041,2025-10-02,27
STR010,PRD0076,2025-10-02,27
STR010,PRD0117,2025-10-02,27
STR013,PRD0016,2025-10-02,27
STR013,PRD0032,2025-10-02,27
STR013,PRD0034,2025-10-02,27
STR013,PRD0120,2025-10-02,27
STR014,PRD0002,2025-10-02,27
STR014,PRD0006,2025-10-02,27
STR014,PRD0083,2025-10-02,27
STR015,PRD0104,2025-10-02,27
STR001,PRD0027,2025-10-02,28
STR001,PRD0057,2025-10-02,28
STR002,PRD0016,2025-10-02,28
STR002,PRD0065,2025-10-02,28
STR003,PRD0028,2025-10-02,28
STR003,PRD0030,2025-10-02,28
STR003,PRD0035,2025-10-02,28
STR003,PRD0072,2025-10-02,28
STR003,PRD0102,2025-10-02,28
STR003,PRD0117,2025-10-02,28
STR004,PRD0059,2025-10-02,28
STR004,PRD0075,2025-10-02,28
STR004,PRD0093,2025-10-02,28
STR005,PRD0005,2025-10-02,28
STR005,PRD0091,2025-10-02,28
STR006,PRD0052,2025-10-02,28
STR006,PRD0060,2025-10-02,28
STR006,PRD0064,2025-10-02,28
STR006,PRD0068,2025-10-02,28
STR006,PRD0070,2025-10-02,28
STR006,PRD0074,2025-10-02,28
STR006,PRD0114,2025-10-02,28
STR007,PRD0009,2025-10-02,28
STR007,PRD0089,2025-10-02,28
STR007,PRD0105,2025-10-02,28
STR008,PRD0117,2025-10-02,28
STR008,PRD0119,2025-10-02,28
STR009,PRD0031,2025-10-02,28
STR010,PRD0011,2025-10-02,28
STR010,PRD0024,2025-10-02,28
STR010,PRD0071,2025-10-02,28
STR010,PRD0088,2025-10-02,28
STR010,PRD0106,2025-10-02,28
STR011,PRD0008,2025-10-02,28
STR012,PRD0015,2025-10-02,28
STR012,PRD0017,2025-10-02,28
STR012,PRD0088,2025-10-02,28
STR012,PRD0106,2025-10-02,28
STR013,PRD0078,2025-10-02,28
STR013,PRD0095,2025-10-02,28
STR014,PRD0032,2025-10-02,28
STR015,PRD0045,2025-10-02,28
STR001,PRD0011,2025-10-02,29
STR001,PRD0041,2025-10-02,29
STR003,PRD0019,2025-10-02,29
STR003,PRD0046,2025-10-02,29
STR003,PRD0099,2025-10-02,29
STR003,PRD0120,2025-10-02,29
STR004,PRD0114,2025-10-02,29
STR005,PRD0048,2025-10-02,29
STR005,PRD0099,2025-10-02,29
STR005,PRD0116,2025-10-02,29
STR006,PRD0002,2025-10-02,29
STR006,PRD0069,2025-10-02,29
STR006,PRD0083,2025-10-02,29
STR007,PRD0006,2025-10-02,29
STR007,PRD0038,2025-10-02,29
STR008,PRD0013,2025-10-02,29
STR008,PRD0050,2025-10-02,29
STR008,PRD0051,2025-10-02,29
STR008,PRD0089,2025-10-02,29
STR008,PRD0098,2025-10-02,29
STR008,PRD0106,2025-10-02,29
STR009,PRD0056,2025-10-02,29
STR009,PRD0085,2025-10-02,29
STR010,PRD0012,2025-10-02,29
STR011,PRD0054,2025-10-02,29
STR011,PRD0077,2025-10-02,29
STR013,PRD0038,2025-10-02,29
STR014,PRD0010,2025-10-02,29
STR014,PRD0030,2025-10-02,29
STR014,PRD0102,2025-10-02,29
STR015,PRD0042,2025-10-02,29
STR001,PRD0037,2025-10-02,30
STR002,PRD0019,2025-10-02,30
STR002,PRD0030,2025-10-02,30
STR002,PRD0079,2025-10-02,30
STR002,PRD0091,2025-10-02,30
STR003,PRD0055,2025-10-02,30
STR003,PRD0073,2025-10-02,30
STR004,PRD0027,2025-10-02,30
STR004,PRD0032,2025-10-02,30
STR004,PRD0057,2025-10-02,30
STR005,PRD0031,2025-10-02,30
STR005,PRD0067,2025-10-02,30
STR005,PRD0078,2025-10-02,30
STR005,PRD0105,2025-10-02,30
STR007,PRD0049,2025-10-02,30
STR008,PRD0038,2025-10-02,30
STR008,PRD0052,2025-10-02,30
STR008,PRD0068,2025-10-02,30
STR008,PRD0079,2025-10-02,30
STR008,PRD0084,2025-10-02,30
STR009,PRD0119,2025-10-02,30
STR010,PRD0039,2025-10-02,30
STR010,PRD0072,2025-10-02,30
STR011,PRD0002,2025-10-02,30
STR011,PRD0016,2025-10-02,30
STR011,PRD0082,2025-10-02,30
STR012,PRD0005,2025-10-02,30
STR012,PRD0010,2025-10-02,30
STR012,PRD0032,2025-10-02,30
STR012,PRD0039,2025-10-02,30
STR012,PRD0047,2025-10-02,30
STR012,PRD0052,2025-10-02,30
STR013,PRD0007,2025-10-02,30
STR013,PRD0044,2025-10-02,30
STR014,PRD0008,2025-10-02,30
STR014,PRD0020,2025-10-02,30
STR015,PRD0006,2025-10-02,30
STR015,PRD0017,2025-10-02,30
STR015,PRD0032,2025-10-02,30
STR015,PRD0044,2025-10-02,30
STR015,PRD0048,2025-10-02,30
STR001,PRD0073,2025-10-02,31
STR001,PRD0092,2025-10-02,31
STR002,PRD0040,2025-10-02,31
STR002,PRD0083,2025-10-02,31
STR002,PRD0084,2025-10-02,31
STR003,PRD0077,2025-10-02,31
STR003,PRD0110,2025-10-02,31
STR004,PRD0015,2025-10-02,31
STR004,PRD0106,2025-10-02,31
STR005,PRD0008,2025-10-02,31
STR005,PRD0049,2025-10-02,31
STR006,PRD0116,2025-10-02,31
STR007,PRD0083,2025-10-02,31
STR007,PRD0096,2025-10-02,31
STR008,PRD0030,2025-10-02,31
STR008,PRD0097,2025-10-02,31
STR011,PRD0116,2025-10-02,31
STR012,PRD0025,2025-10-02,31
STR013,PRD0014,2025-10-02,31
STR014,PRD0036,2025-10-02,31
STR014,PRD0059,2025-10-02,31
STR015,PRD0030,2025-10-02,31
STR015,PRD0092,2025-10-02,31
STR001,PRD0046,2025-10-02,32
STR001,PRD0049,2025-10-02,32
STR002,PRD0015,2025-10-02,32
STR002,PRD0035,2025-10-02,32
STR002,PRD0069,2025-10-02,32
STR002,PRD0113,2025-10-02,32
STR003,PRD0018,2025-10-02,32
STR003,PRD0085,2025-10-02,32
STR003,PRD0098,2025-10-02,32
STR003,PRD0100,2025-10-02,32
STR004,PRD0017,2025-10-02,32
STR004,PRD0040,2025-10-02,32
STR005,PRD0060,2025-10-02,32
STR005,PRD0077,2025-10-02,32
STR005,PRD0084,2025-10-02,32
STR005,PRD0097,2025-10-02,32
STR005,PRD0100,2025-10-02,32
STR005,PRD0108,2025-10-02,32
STR006,PRD0031,2025-10-02,32
STR007,PRD0092,2025-10-02,32
STR010,PRD0090,2025-10-02,32
STR010,PRD0103,2025-10-02,32
STR011,PRD0026,2025-10-02,32
STR011,PRD0080,2025-10-02,32
STR012,PRD0041,2025-10-02,32
STR012,PRD0079,2025-10-02,32
STR012,PRD0099,2025-10-02,32
STR013,PRD0101,2025-10-02,32
STR014,PRD0016,2025-10-02,32
STR014,PRD0031,2025-10-02,32
STR014,PRD0056,2025-10-02,32
STR014,PRD0077,2025-10-02,32
STR015,PRD0075,2025-10-02,32
STR015,PRD0078,2025-10-02,32
STR001,PRD0006,2025-10-02,33
STR001,PRD0099,2025-10-02,33
STR002,PRD0041,2025-10-02,33
STR002,PRD0120,2025-10-02,33
STR003,PRD0048,2025-10-02,33
STR003,PRD0101,2025-10-02,33
STR004,PRD0094,2025-10-02,33
STR004,PRD0101,2025-10-02,33
STR005,PRD0020,2025-10-02,33
STR005,PRD0110,2025-10-02,33
STR006,PRD0040,2025-10-02,33
STR006,PRD0091,2025-10-02,33
STR007,PRD0111,2025-10-02,33
STR008,PRD0039,2025-10-02,33
STR008,PRD0060,2025-10-02,33
STR008,PRD0101,2025-10-02,33
STR008,PRD0118,2025-10-02,33
STR010,PRD0019,2025-10-02,33
STR010,PRD0056,2025-10-02,33
STR010,PRD0065,2025-10-02,33
STR011,PRD0020,2025-10-02,33
STR011,PRD0033,2025-10-02,33
STR011,PRD0106,2025-10-02,33
STR012,PRD0007,2025-10-02,33
STR013,PRD0010,2025-10-02,33
STR013,PRD0019,2025-10-02,33
STR014,PRD0007,2025-10-02,33
STR014,PRD0117,2025-10-02,33
STR015,PRD0001,2025-10-02,33
STR015,PRD0053,2025-10-02,33
STR015,PRD0079,2025-10-02,33
STR001,PRD0045,2025-10-02,34
STR001,PRD0070,2025-10-02,34
STR001,PRD0118,2025-10-02,34
STR003,PRD0087,2025-10-02,34
STR004,PRD0063,2025-10-02,34
STR004,PRD0085,2025-10-02,34
STR005,PRD0009,2025-10-02,34
STR005,PRD0012,2025-10-02,34
STR005,PRD0023,2025-10-02,34
STR005,PRD0029,2025-10-02,34
STR005,PRD0085,2025-10-02,34
STR005,PRD0092,2025-10-02,34
STR006,PRD0007,2025-10-02,34
STR006,PRD0061,2025-10-02,34
STR007,PRD0011,2025-10-02,34
STR007,PRD0031,2025-10-02,34
STR007,PRD0118,2025-10-02,34
STR008,PRD0009,2025-10-02,34
STR008,PRD0069,2025-10-02,34
STR009,PRD0019,2025-10-02,34
STR009,PRD0055,2025-10-02,34
STR010,PRD0002,2025-10-02,34
STR010,PRD0086,2025-10-02,34
STR011,PRD0005,2025-10-02,34
STR011,PRD0006,2025-10-02,34
STR011,PRD0044,2025-10-02,34
STR011,PRD0093,2025-10-02,34
STR012,PRD0018,2025-10-02,34
STR012,PRD0062,2025-10-02,34
STR012,PRD0116,2025-10-02,34
STR013,PRD0057,2025-10-02,34
STR013,PRD0096,2025-10-02,34
STR013,PRD0104,2025-10-02,34
STR014,PRD0105,2025-10-02,34
STR015,PRD0027,2025-10-02,34
STR015,PRD0051,2025-10-02,34
STR015,PRD0071,2025-10-02,34
STR015,PRD0093,2025-10-02,34
STR015,PRD0107,2025-10-02,34
STR001,PRD0089,2025-10-02,35
STR002,PRD0009,2025-10-02,35
STR002,PRD0028,2025-10-02,35
STR003,PRD0011,2025-10-02,35
STR003,PRD0021,2025-10-02,35
STR003,PRD0050,2025-10-02,35
STR003,PRD0060,2025-10-02,35
STR004,PRD0031,2025-10-02,35
STR004,PRD0074,2025-10-02,35
STR005,PRD0045,2025-10-02,35
STR005,PRD0069,2025-10-02,35
STR006,PRD0008,2025-10-02,35
STR007,PRD0058,2025-10-02,35
STR007,PRD0090,2025-10-02,35
STR008,PRD0012,2025-10-02,35
STR008,PRD0036,2025-10-02,35
STR008,PRD0053,2025-10-02,35
STR008,PRD0057,2025-10-02,35
STR008,PRD0064,2025-10-02,35
STR008,PRD0074,2025-10-02,35
STR008,PRD0104,2025-10-02,35
STR008,PRD0112,2025-10-02,35
STR008,PRD0115,2025-10-02,35
STR009,PRD0033,2025-10-02,35
STR009,PRD0076,2025-10-02,35
STR010,PRD0044,2025-10-02,35
STR010,PRD0062,2025-10-02,35
STR010,PRD0089,2025-10-02,35
STR011,PRD0014,2025-10-02,35
STR011,PRD0030,2025-10-02,35
STR011,PRD0071,2025-10-02,35
STR012,PRD0108,2025-10-02,35
STR012,PRD0118,2025-10-02,35
STR013,PRD0025,2025-10-02,35
STR013,PRD0026,2025-10-02,35
STR014,PRD0046,2025-10-02,35
STR014,PRD0060,2025-10-02,35
STR015,PRD0003,2025-10-02,35
STR015,PRD0010,2025-10-02,35
STR015,PRD0050,2025-10-02,35
STR001,PRD0096,2025-10-02,36
STR001,PRD0102,2025-10-02,36
STR002,PRD0033,2025-10-02,36
STR002,PRD0052,2025-10-02,36
STR003,PRD0003,2025-10-02,36
STR003,PRD0004,2025-10-02,36
STR003,PRD0027,2025-10-02,36
STR003,PRD0034,2025-10-02,36
STR003,PRD0037,2025-10-02,36
STR003,PRD0058,2025-10-02,36
STR003,PRD0080,2025-10-02,36
STR003,PRD0089,2025-10-02,36
STR004,PRD0022,2025-10-02,36
STR004,PRD0052,2025-10-02,36
STR004,PRD0053,2025-10-02,36
STR004,PRD0072,2025-10-02,36
STR006,PRD0021,2025-10-02,36
STR006,PRD0059,2025-10-02,36
STR006,PRD0078,2025-10-02,36
STR006,PRD0092,2025-10-02,36
STR007,PRD0024,2025-10-02,36
STR008,PRD0017,2025-10-02,36
STR008,PRD0024,2025-10-02,36
STR008,PRD0066,2025-10-02,36
STR009,PRD0038,2025-10-02,36
STR010,PRD0085,2025-10-02,36
STR011,PRD0032,2025-10-02,36
STR011,PRD0059,2025-10-02,36
STR011,PRD0068,2025-10-02,36
STR012,PRD0037,2025-10-02,36
STR012,PRD0087,2025-10-02,36
STR013,PRD0066,2025-10-02,36
STR013,PRD0069,2025-10-02,36
STR013,PRD0109,2025-10-02,36
STR014,PRD0085,2025-10-02,36
STR015,PRD0061,2025-10-02,36
STR015,PRD0085,2025-10-02,36
STR015,PRD0098,2025-10-02,36
STR002,PRD0037,2025-10-02,37
STR002,PRD0043,2025-10-02,37
STR002,PRD0053,2025-10-02,37
STR003,PRD0029,2025-10-02,37
STR003,PRD0074,2025-10-02,37
STR003,PRD0103,2025-10-02,37
STR003,PRD0115,2025-10-02,37
STR004,PRD0012,2025-10-02,37
STR004,PRD0045,2025-10-02,37
STR004,PRD0081,2025-10-02,37
STR006,PRD0025,2025-10-02,37
STR006,PRD0049,2025-10-02,37
STR006,PRD0055,2025-10-02,37
STR006,PRD0100,2025-10-02,37
STR007,PRD0028,2025-10-02,37
STR009,PRD0003,2025-10-02,37
STR009,PRD0013,2025-10-02,37
STR009,PRD0071,2025-10-02,37
STR009,PRD0084,2025-10-02,37
STR010,PRD0083,2025-10-02,37
STR011,PRD0060,2025-10-02,37
STR011,PRD0079,2025-10-02,37
STR012,PRD0055,2025-10-02,37
STR012,PRD0093,2025-10-02,37
STR013,PRD0046,2025-10-02,37
STR013,PRD0050,2025-10-02,37
STR014,PRD0039,2025-10-02,37
STR014,PRD0041,2025-10-02,37
STR015,PRD0095,2025-10-02,37
STR001,PRD0097,2025-10-02,38
STR001,PRD0101,2025-10-02,38
STR003,PRD0053,2025-10-02,38
STR003,PRD0079,2025-10-02,38
STR005,PRD0022,2025-10-02,38
STR005,PRD0046,2025-10-02,38
STR005,PRD0050,2025-10-02,38
STR005,PRD0120,2025-10-02,38
STR006,PRD0013,2025-10-02,38
STR006,PRD0073,2025-10-02,38
STR006,PRD0077,2025-10-02,38
STR006,PRD0107,2025-10-02,38
STR007,PRD0012,2025-10-02,38
STR007,PRD0067,2025-10-02,38
STR008,PRD0043,2025-10-02,38
STR008,PRD0114,2025-10-02,38
STR009,PRD0057,2025-10-02,38
STR009,PRD0069,2025-10-02,38
STR009,PRD0101,2025-10-02,38
STR009,PRD0110,2025-10-02,38
STR009,PRD0118,2025-10-02,38
STR010,PRD0027,2025-10-02,38
STR010,PRD0111,2025-10-02,38
STR011,PRD0010,2025-10-02,38
STR012,PRD0019,2025-10-02,38
STR012,PRD0035,2025-10-02,38
STR012,PRD0042,2025-10-02,38
STR012,PRD0056,2025-10-02,38
STR012,PRD0074,2025-10-02,38
STR013,PRD0108,2025-10-02,38
STR013,PRD0114,2025-10-02,38
STR014,PRD0055,2025-10-02,38
STR014,PRD0092,2025-10-02,38
STR015,PRD0062,2025-10-02,38
STR015,PRD0102,2025-10-02,38
STR001,PRD0005,2025-10-02,39
STR001,PRD0015,2025-10-02,39
STR001,PRD0022,2025-10-02,39
STR001,PRD0110,2025-10-02,39
STR002,PRD0005,2025-10-02,39
STR002,PRD0097,2025-10-02,39
STR002,PRD0119,2025-10-02,39
STR003,PRD0009,2025-10-02,39
STR003,PRD0036,2025-10-02,39
STR003,PRD0088,2025-10-02,39
STR004,PRD0018,2025-10-02,39
STR004,PRD0080,2025-10-02,39
STR006,PRD0043,2025-10-02,39
STR006,PRD0088,2025-10-02,39
STR006,PRD0106,2025-10-02,39
STR007,PRD0030,2025-10-02,39
STR007,PRD0039,2025-10-02,39
STR007,PRD0041,2025-10-02,39
STR007,PRD0088,2025-10-02,39
STR007,PRD0115,2025-10-02,39
STR008,PRD0014,2025-10-02,39
STR008,PRD0015,2025-10-02,39
STR008,PRD0016,2025-10-02,39
STR008,PRD0059,2025-10-02,39
STR008,PRD0063,2025-10-02,39
STR008,PRD0072,2025-10-02,39
STR008,PRD0075,2025-10-02,39
STR008,PRD0086,2025-10-02,39
STR009,PRD0006,2025-10-02,39
STR009,PRD0011,2025-10-02,39
STR009,PRD0098,2025-10-02,39
STR010,PRD0015,2025-10-02,39
STR010,PRD0038,2025-10-02,39
STR010,PRD0075,2025-10-02,39
STR010,PRD0113,2025-10-02,39
STR011,PRD0001,2025-10-02,39
STR011,PRD0087,2025-10-02,39
STR011,PRD0109,2025-10-02,39
STR011,PRD0112,2025-10-02,39
STR012,PRD0060,2025-10-02,39
STR012,PRD0064,2025-10-02,39
STR012,PRD0080,2025-10-02,39
STR013,PRD0015,2025-10-02,39
STR014,PRD0058,2025-10-02,39
STR014,PRD0064,2025-10-02,39
STR015,PRD0041,2025-10-02,39
STR001,PRD0010,2025-10-02,40
STR001,PRD0025,2025-10-02,40
STR001,PRD0028,2025-10-02,40
STR001,PRD0060,2025-10-02,40
STR002,PRD0001,2025-10-02,40
STR002,PRD0012,2025-10-02,40
STR002,PRD0047,2025-10-02,40
STR002,PRD0051,2025-10-02,40
STR002,PRD0081,2025-10-02,40
STR004,PRD0119,2025-10-02,40
STR005,PRD0026,2025-10-02,40
STR006,PRD0038,2025-10-02,40
STR006,PRD0082,2025-10-02,40
STR006,PRD0105,2025-10-02,40
STR007,PRD0015,2025-10-02,40
STR007,PRD0020,2025-10-02,40
STR007,PRD0051,2025-10-02,40
STR007,PRD0053,2025-10-02,40
STR008,PRD0034,2025-10-02,40
STR008,PRD0042,2025-10-02,40
STR008,PRD0105,2025-10-02,40
STR009,PRD0018,2025-10-02,40
STR009,PRD0067,2025-10-02,40
STR009,PRD0108,2025-10-02,40
STR009,PRD0109,2025-10-02,40
STR010,PRD0020,2025-10-02,40
STR010,PRD0030,2025-10-02,40
STR010,PRD0114,2025-10-02,40
STR011,PRD0115,2025-10-02,40
STR011,PRD0117,2025-10-02,40
STR012,PRD0051,2025-10-02,40
STR012,PRD0115,2025-10-02,40
STR013,PRD0058,2025-10-02,40
STR014,PRD0033,2025-10-02,40
STR014,PRD0104,2025-10-02,40
STR014,PRD0107,2025-10-02,40
STR015,PRD0007,2025-10-02,40
STR015,PRD0112,2025-10-02,40
STR015,PRD0116,2025-10-02,40
STR001,PRD0001,2025-10-02,41
STR001,PRD0002,2025-10-02,41
STR001,PRD0040,2025-10-02,41
STR001,PRD0059,2025-10-02,41
STR002,PRD0013,2025-10-02,41
STR002,PRD0022,2025-10-02,41
STR003,PRD0016,2025-10-02,41
STR003,PRD0041,2025-10-02,41
STR003,PRD0059,2025-10-02,41
STR003,PRD0118,2025-10-02,41
STR004,PRD0003,2025-10-02,41
STR004,PRD0034,2025-10-02,41
STR004,PRD0116,2025-10-02,41
STR004,PRD0120,2025-10-02,41
STR005,PRD0053,2025-10-02,41
STR006,PRD0094,2025-10-02,41
STR006,PRD0104,2025-10-02,41
STR007,PRD0065,2025-10-02,41
STR008,PRD0008,2025-10-02,41
STR009,PRD0065,2025-10-02,41
STR009,PRD0117,2025-10-02,41
STR010,PRD0057,2025-10-02,41
STR010,PRD0064,2025-10-02,41
STR010,PRD0104,2025-10-02,41
STR011,PRD0012,2025-10-02,41
STR011,PRD0025,2025-10-02,41
STR011,PRD0035,2025-10-02,41
STR011,PRD0043,2025-10-02,41
STR011,PRD0047,2025-10-02,41
STR011,PRD0085,2025-10-02,41
STR012,PRD0090,2025-10-02,41
STR012,PRD0094,2025-10-02,41
STR012,PRD0112,2025-10-02,41
STR013,PRD0006,2025-10-02,41
STR013,PRD0009,2025-10-02,41
STR013,PRD0012,2025-10-02,41
STR013,PRD0033,2025-10-02,41
STR014,PRD0045,2025-10-02,41
STR015,PRD0082,2025-10-02,41
STR015,PRD0118,2025-10-02,41
STR001,PRD0075,2025-10-02,42
STR001,PRD0114,2025-10-02,42
STR002,PRD0026,2025-10-02,42
STR002,PRD0031,2025-10-02,42
STR002,PRD0045,2025-10-02,42
STR003,PRD0008,2025-10-02,42
STR003,PRD0038,2025-10-02,42
STR003,PRD0097,2025-10-02,42
STR004,PRD0014,2025-10-02,42
STR004,PRD0051,2025-10-02,42
STR004,PRD0056,2025-10-02,42
STR004,PRD0076,2025-10-02,42
STR005,PRD0037,2025-10-02,42
STR005,PRD0040,2025-10-02,42
STR005,PRD0119,2025-10-02,42
STR006,PRD0089,2025-10-02,42
STR006,PRD0119,2025-10-02,42
STR007,PRD0014,2025-10-02,42
STR008,PRD0020,2025-10-02,42
STR008,PRD0028,2025-10-02,42
STR008,PRD0055,2025-10-02,42
STR009,PRD0032,2025-10-02,42
STR010,PRD0013,2025-10-02,42
STR011,PRD0042,2025-10-02,42
STR011,PRD0046,2025-10-02,42
STR011,PRD0048,2025-10-02,42
STR011,PRD0053,2025-10-02,42
STR011,PRD0063,2025-10-02,42
STR011,PRD0081,2025-10-02,42
STR011,PRD0104,2025-10-02,42
STR012,PRD0024,2025-10-02,42
STR012,PRD0031,2025-10-02,42
STR012,PRD0103,2025-10-02,42
STR012,PRD0111,2025-10-02,42
STR012,PRD0117,2025-10-02,42
STR013,PRD0011,2025-10-02,42
STR013,PRD0024,2025-10-02,42
STR013,PRD0080,2025-10-02,42
STR015,PRD0025,2025-10-02,42
STR015,PRD0035,2025-10-02,42
STR015,PRD0056,2025-10-02,42
STR015,PRD0094,2025-10-02,42
STR002,PRD0039,2025-10-02,43
STR002,PRD0087,2025-10-02,43
STR003,PRD0024,2025-10-02,43
STR004,PRD0065,2025-10-02,43
STR004,PRD0084,2025-10-02,43
STR004,PRD0108,2025-10-02,43
STR005,PRD0018,2025-10-02,43
STR005,PRD0063,2025-10-02,43
STR005,PRD0083,2025-10-02,43
STR005,PRD0107,2025-10-02,43
STR006,PRD0010,2025-10-02,43
STR006,PRD0058,2025-10-02,43
STR007,PRD0027,2025-10-02,43
STR007,PRD0100,2025-10-02,43
STR008,PRD0026,2025-10-02,43
STR008,PRD0027,2025-10-02,43
STR008,PRD0071,2025-10-02,43
STR011,PRD0038,2025-10-02,43
STR011,PRD0073,2025-10-02,43
STR011,PRD0088,2025-10-02,43
STR011,PRD0095,2025-10-02,43
STR011,PRD0119,2025-10-02,43
STR012,PRD0050,2025-10-02,43
STR012,PRD0096,2025-10-02,43
STR013,PRD0036,2025-10-02,43
STR013,PRD0049,2025-10-02,43
STR013,PRD0093,2025-10-02,43
STR013,PRD0113,2025-10-02,43
STR014,PRD0042,2025-10-02,43
STR014,PRD0070,2025-10-02,43
STR014,PRD0088,2025-10-02,43
STR014,PRD0119,2025-10-02,43
STR015,PRD0005,2025-10-02,43
STR015,PRD0089,2025-10-02,43
STR015,PRD0106,2025-10-02,43
STR001,PRD0058,2025-10-02,44
STR002,PRD0003,2025-10-02,44
STR002,PRD0055,2025-10-02,44
STR002,PRD0060,2025-10-02,44
STR002,PRD0082,2025-10-02,44
STR002,PRD0107,2025-10-02,44
STR003,PRD0067,2025-10-02,44
STR004,PRD0004,2025-10-02,44
STR004,PRD0030,2025-10-02,44
STR004,PRD0060,2025-10-02,44
STR004,PRD0062,2025-10-02,44
STR005,PRD0007,2025-10-02,44
STR005,PRD0019,2025-10-02,44
STR005,PRD0057,2025-10-02,44
STR005,PRD0058,2025-10-02,44
STR005,PRD0087,2025-10-02,44
STR006,PRD0029,2025-10-02,44
STR006,PRD0108,2025-10-02,44
STR007,PRD0074,2025-10-02,44
STR007,PRD0110,2025-10-02,44
STR009,PRD0024,2025-10-02,44
STR009,PRD0104,2025-10-02,44
STR010,PRD0005,2025-10-02,44
STR010,PRD0014,2025-10-02,44
STR010,PRD0040,2025-10-02,44
STR010,PRD0084,2025-10-02,44
STR010,PRD0110,2025-10-02,44
STR011,PRD0051,2025-10-02,44
STR011,PRD0089,2025-10-02,44
STR011,PRD0094,2025-10-02,44
STR011,PRD0097,2025-10-02,44
STR012,PRD0013,2025-10-02,44
STR012,PRD0089,2025-10-02,44
STR012,PRD0119,2025-10-02,44
STR013,PRD0020,2025-10-02,44
STR013,PRD0022,2025-10-02,44
