transaction_id,transaction_date,store_id,customer_id,product_id,quantity,unit_price,total_price
TRX002001,2025-01-13,STR009,CUST0296,PRD0032,3,103410.0,310230.0
TRX002038,2025-03-22,STR003,CUST0260,PRD0032,3,103410.0,310230.0
TRX002373,2025-05-31,STR015,CUST0158,PRD0032,3,103410.0,310230.0
TRX002425,2025-08-08,STR009,CUST0276,PRD0032,3,103410.0,310230.0
TRX002437,2025-07-12,STR003,CUST0379,PRD0032,3,103410.0,310230.0
TRX002449,2024-11-24,STR005,CUST0311,PRD0032,3,103410.0,310230.0
TRX002516,2024-11-23,STR013,CUST0298,PRD0032,3,103410.0,310230.0
TRX002522,2025-05-02,STR005,CUST0262,PRD0032,3,103410.0,310230.0
TRX002734,2024-12-21,STR003,CUST0021,PRD0032,3,103410.0,310230.0
TRX002746,2024-09-24,STR015,CUST0085,PRD0032,3,103410.0,310230.0
TRX002763,2025-03-10,STR003,CUST0204,PRD0032,3,103410.0,310230.0
TRX002781,2024-10-17,STR011,CUST0037,PRD0032,3,103410.0,310230.0
TRX002898,2025-08-20,STR003,CUST0209,PRD0032,3,103410.0,310230.0
TRX002903,2025-04-13,STR013,CUST0161,PRD0032,3,103410.0,310230.0
TRX002944,2024-12-19,STR010,CUST0221,PRD0032,3,103410.0,310230.0
TRX000144,2025-01-17,STR012,CUST0018,PRD0082,1,103720.0,103720.0
TRX000151,2025-02-21,STR010,CUST0257,PRD0082,1,103720.0,103720.0
TRX000413,2025-08-11,STR004,CUST0121,PRD0082,1,103720.0,103720.0
TRX000616,2025-04-27,STR007,CUST0395,PRD0082,1,103720.0,103720.0
TRX000648,2024-10-15,STR004,CUST0080,PRD0082,1,103720.0,103720.0
TRX000659,2024-10-16,STR006,CUST0079,PRD0082,1,103720.0,103720.0
TRX000697,2024-11-07,STR007,CUST0111,PRD0082,1,103720.0,103720.0
TRX000713,2024-12-07,STR014,CUST0276,PRD0082,1,103720.0,103720.0
TRX000927,2025-04-12,STR007,CUST0186,PRD0082,1,103720.0,103720.0
TRX001116,2024-10-09,STR004,CUST0116,PRD0082,1,103720.0,103720.0
TRX001454,2024-12-29,STR002,CUST0361,PRD0082,1,103720.0,103720.0
TRX001718,2025-05-09,STR014,CUST0337,PRD0082,1,103720.0,103720.0
TRX001923,2025-06-12,STR006,CUST0253,PRD0082,1,103720.0,103720.0
TRX001978,2025-08-28,STR006,CUST0222,PRD0082,1,103720.0,103720.0
TRX001991,2025-03-20,STR011,CUST0004,PRD0082,1,103720.0,103720.0
TRX002000,2025-08-24,STR004,CUST0137,PRD0082,1,103720.0,103720.0
TRX002207,2024-10-08,STR004,CUST0271,PRD0082,1,103720.0,103720.0
TRX002299,2024-12-27,STR005,CUST0362,PRD0082,1,103720.0,103720.0
TRX002517,2024-11-03,STR009,CUST0240,PRD0082,1,103720.0,103720.0
TRX002567,2025-01-13,STR002,CUST0263,PRD0082,1,103720.0,103720.0
TRX002720,2025-02-11,STR003,CUST0399,PRD0082,1,103720.0,103720.0
TRX000364,2025-05-13,STR003,CUST0157,PRD0082,2,103720.0,207440.0
TRX000520,2025-01-22,STR004,CUST0149,PRD0082,2,103720.0,207440.0
TRX000715,2024-09-28,STR006,CUST0163,PRD0082,2,103720.0,207440.0
TRX000753,2024-09-23,STR008,CUST0062,PRD0082,2,103720.0,207440.0
TRX000775,2025-06-20,STR012,CUST0286,PRD0082,2,103720.0,207440.0
TRX000853,2024-12-30,STR007,CUST0269,PRD0082,2,103720.0,207440.0
TRX000932,2024-10-04,STR009,CUST0133,PRD0082,2,103720.0,207440.0
TRX001067,2025-07-19,STR001,CUST0244,PRD0082,2,103720.0,207440.0
TRX001078,2025-07-26,STR004,CUST0285,PRD0082,2,103720.0,207440.0
TRX001307,2025-07-13,STR009,CUST0182,PRD0082,2,103720.0,207440.0
TRX001333,2024-09-20,STR014,CUST0123,PRD0082,2,103720.0,207440.0
TRX001542,2025-05-25,STR003,CUST0201,PRD0082,2,103720.0,207440.0
TRX001553,2025-06-08,STR010,CUST0051,PRD0082,2,103720.0,207440.0
TRX001669,2024-12-23,STR014,CUST0380,PRD0082,2,103720.0,207440.0
TRX001807,2025-06-16,STR005,CUST0060,PRD0082,2,103720.0,207440.0
TRX001878,2025-05-05,STR007,CUST0366,PRD0082,2,103720.0,207440.0
TRX001909,2025-06-21,STR008,CUST0040,PRD0082,2,103720.0,207440.0
TRX001928,2024-10-19,STR012,CUST0250,PRD0082,2,103720.0,207440.0
TRX002082,2025-06-12,STR001,CUST0165,PRD0082,2,103720.0,207440.0
TRX002350,2024-12-25,STR007,CUST0099,PRD0082,2,103720.0,207440.0
TRX002673,2025-08-07,STR009,CUST0253,PRD0082,2,103720.0,207440.0
TRX002676,2024-10-16,STR005,CUST0152,PRD0082,2,103720.0,207440.0
TRX002968,2025-08-15,STR011,CUST0334,PRD0082,2,103720.0,207440.0
TRX000060,2024-11-25,STR010,CUST0057,PRD0082,3,103720.0,311160.0
TRX000114,2024-09-30,STR008,CUST0153,PRD0082,3,103720.0,311160.0
TRX000223,2025-06-06,STR009,CUST0151,PRD0082,3,103720.0,311160.0
TRX000408,2025-08-29,STR007,CUST0107,PRD0082,3,103720.0,311160.0
TRX000454,2024-10-24,STR011,CUST0036,PRD0082,3,103720.0,311160.0
TRX000540,2025-04-08,STR009,CUST0273,PRD0082,3,103720.0,311160.0
TRX000902,2025-03-02,STR011,CUST0387,PRD0082,3,103720.0,311160.0
TRX000933,2025-01-13,STR014,CUST0361,PRD0082,3,103720.0,311160.0
TRX000962,2025-04-22,STR007,CUST0115,PRD0082,3,103720.0,311160.0
TRX001222,2025-01-26,STR015,CUST0107,PRD0082,3,103720.0,311160.0
TRX001320,2024-10-10,STR005,CUST0388,PRD0082,3,103720.0,311160.0
TRX001322,2025-07-21,STR007,CUST0232,PRD0082,3,103720.0,311160.0
TRX001347,2025-05-06,STR015,CUST0242,PRD0082,3,103720.0,311160.0
TRX001397,2025-04-13,STR004,CUST0116,PRD0082,3,103720.0,311160.0
TRX001713,2024-12-25,STR007,CUST0297,PRD0082,3,103720.0,311160.0
TRX001781,2025-02-26,STR014,CUST0109,PRD0082,3,103720.0,311160.0
TRX001790,2024-10-24,STR001,CUST0012,PRD0082,3,103720.0,311160.0
TRX001826,2025-05-04,STR011,CUST0268,PRD0082,3,103720.0,311160.0
TRX001987,2024-09-07,STR005,CUST0327,PRD0082,3,103720.0,311160.0
TRX002028,2024-11-04,STR007,CUST0124,PRD0082,3,103720.0,311160.0
TRX002138,2025-08-28,STR014,CUST0273,PRD0082,3,103720.0,311160.0
TRX002264,2025-04-19,STR004,CUST0173,PRD0082,3,103720.0,311160.0
TRX002277,2025-02-18,STR011,CUST0316,PRD0082,3,103720.0,311160.0
TRX002327,2025-08-13,STR014,CUST0127,PRD0082,3,103720.0,311160.0
TRX002495,2024-09-17,STR007,CUST0100,PRD0082,3,103720.0,311160.0
TRX002611,2025-02-22,STR010,CUST0371,PRD0082,3,103720.0,311160.0
TRX002629,2025-03-19,STR003,CUST0310,PRD0082,3,103720.0,311160.0
TRX002732,2025-07-14,STR014,CUST0313,PRD0082,3,103720.0,311160.0
TRX002767,2025-07-22,STR004,CUST0342,PRD0082,3,103720.0,311160.0
TRX002991,2024-11-09,STR013,CUST0169,PRD0082,3,103720.0,311160.0
TRX000017,2024-09-06,STR013,CUST0260,PRD0086,1,104500.0,104500.0
TRX000093,2025-03-05,STR012,CUST0192,PRD0086,1,104500.0,104500.0
TRX000262,2025-03-11,STR008,CUST0101,PRD0086,1,104500.0,104500.0
TRX000299,2025-07-11,STR015,CUST0156,PRD0086,1,104500.0,104500.0
TRX000381,2024-09-14,STR009,CUST0029,PRD0086,1,104500.0,104500.0
TRX000451,2024-11-20,STR008,CUST0257,PRD0086,1,104500.0,104500.0
TRX000710,2025-04-01,STR003,CUST0125,PRD0086,1,104500.0,104500.0
TRX000800,2024-10-25,STR005,CUST0316,PRD0086,1,104500.0,104500.0
TRX000846,2024-12-18,STR004,CUST0322,PRD0086,1,104500.0,104500.0
TRX001013,2024-09-17,STR014,CUST0264,PRD0086,1,104500.0,104500.0
TRX001092,2025-08-09,STR005,CUST0197,PRD0086,1,104500.0,104500.0
TRX001210,2024-12-16,STR003,CUST0048,PRD0086,1,104500.0,104500.0
TRX001220,2025-04-01,STR015,CUST0348,PRD0086,1,104500.0,104500.0
TRX001835,2025-01-15,STR006,CUST0292,PRD0086,1,104500.0,104500.0
TRX001945,2025-04-06,STR001,CUST0205,PRD0086,1,104500.0,104500.0
TRX001996,2025-03-07,STR009,CUST0255,PRD0086,1,104500.0,104500.0
TRX002059,2024-12-28,STR015,CUST0054,PRD0086,1,104500.0,104500.0
TRX002105,2024-11-05,STR006,CUST0334,PRD0086,1,104500.0,104500.0
TRX002145,2024-10-05,STR006,CUST0101,PRD0086,1,104500.0,104500.0
TRX002159,2025-06-23,STR007,CUST0072,PRD0086,1,104500.0,104500.0
TRX002335,2024-09-03,STR010,CUST0006,PRD0086,1,104500.0,104500.0
TRX002552,2025-08-04,STR014,CUST0236,PRD0086,1,104500.0,104500.0
TRX002653,2025-08-15,STR008,CUST0225,PRD0086,1,104500.0,104500.0
TRX002705,2025-02-07,STR005,CUST0301,PRD0086,1,104500.0,104500.0
TRX002742,2025-04-14,STR015,CUST0271,PRD0086,1,104500.0,104500.0
TRX002768,2025-07-01,STR005,CUST0051,PRD0086,1,104500.0,104500.0
TRX002867,2024-10-07,STR002,CUST0280,PRD0086,1,104500.0,104500.0
TRX000031,2024-11-01,STR013,CUST0022,PRD0086,2,104500.0,209000.0
TRX000059,2024-12-02,STR005,CUST0064,PRD0086,2,104500.0,209000.0
TRX000101,2025-05-09,STR014,CUST0334,PRD0086,2,104500.0,209000.0
TRX000107,2025-06-29,STR014,CUST0389,PRD0086,2,104500.0,209000.0
TRX000133,2024-11-03,STR013,CUST0052,PRD0086,2,104500.0,209000.0
TRX000207,2025-08-05,STR009,CUST0161,PRD0086,2,104500.0,209000.0
TRX000353,2024-09-02,STR004,CUST0197,PRD0086,2,104500.0,209000.0
TRX000449,2024-09-08,STR012,CUST0047,PRD0086,2,104500.0,209000.0
TRX000530,2025-02-14,STR006,CUST0382,PRD0086,2,104500.0,209000.0
TRX000573,2024-12-19,STR008,CUST0224,PRD0086,2,104500.0,209000.0
TRX000614,2025-01-28,STR006,CUST0319,PRD0086,2,104500.0,209000.0
TRX000825,2025-03-16,STR013,CUST0036,PRD0086,2,104500.0,209000.0
TRX000908,2025-08-23,STR015,CUST0127,PRD0086,2,104500.0,209000.0
TRX000936,2024-09-05,STR008,CUST0058,PRD0086,2,104500.0,209000.0
TRX000944,2025-08-26,STR011,CUST0251,PRD0086,2,104500.0,209000.0
TRX001039,2024-11-21,STR007,CUST0197,PRD0086,2,104500.0,209000.0
TRX001107,2024-11-07,STR005,CUST0300,PRD0086,2,104500.0,209000.0
TRX001436,2024-11-04,STR015,CUST0203,PRD0086,2,104500.0,209000.0
TRX001441,2024-11-12,STR002,CUST0120,PRD0086,2,104500.0,209000.0
TRX001529,2025-02-04,STR003,CUST0228,PRD0086,2,104500.0,209000.0
TRX001716,2024-11-29,STR005,CUST0356,PRD0086,2,104500.0,209000.0
TRX002180,2025-03-22,STR005,CUST0221,PRD0086,2,104500.0,209000.0
TRX002196,2025-02-09,STR015,CUST0255,PRD0086,2,104500.0,209000.0
TRX002282,2024-11-01,STR005,CUST0335,PRD0086,2,104500.0,209000.0
TRX002333,2025-07-29,STR001,CUST0367,PRD0086,2,104500.0,209000.0
TRX002360,2025-03-06,STR003,CUST0186,PRD0086,2,104500.0,209000.0
TRX002392,2025-01-27,STR014,CUST0093,PRD0086,2,104500.0,209000.0
TRX002490,2024-11-21,STR013,CUST0042,PRD0086,2,104500.0,209000.0
TRX002497,2025-02-25,STR007,CUST0004,PRD0086,2,104500.0,209000.0
TRX002691,2024-10-17,STR011,CUST0284,PRD0086,2,104500.0,209000.0
TRX002735,2025-04-21,STR007,CUST0110,PRD0086,2,104500.0,209000.0
TRX002811,2025-05-27,STR014,CUST0163,PRD0086,2,104500.0,209000.0
TRX002820,2025-07-06,STR004,CUST0098,PRD0086,2,104500.0,209000.0
TRX002932,2024-10-20,STR010,CUST0051,PRD0086,2,104500.0,209000.0
TRX002970,2025-05-29,STR005,CUST0374,PRD0086,2,104500.0,209000.0
TRX000063,2024-12-07,STR007,CUST0063,PRD0086,3,104500.0,313500.0
TRX000192,2025-01-03,STR015,CUST0091,PRD0086,3,104500.0,313500.0
TRX000229,2024-09-11,STR010,CUST0164,PRD0086,3,104500.0,313500.0
TRX000415,2025-07-22,STR001,CUST0309,PRD0086,3,104500.0,313500.0
TRX000659,2024-10-16,STR006,CUST0079,PRD0086,3,104500.0,313500.0
TRX000720,2025-07-04,STR006,CUST0002,PRD0086,3,104500.0,313500.0
TRX000730,2024-12-09,STR014,CUST0013,PRD0086,3,104500.0,313500.0
TRX000806,2025-01-02,STR005,CUST0238,PRD0086,3,104500.0,313500.0
TRX000879,2025-09-01,STR009,CUST0183,PRD0086,3,104500.0,313500.0
TRX000961,2025-06-25,STR010,CUST0042,PRD0086,3,104500.0,313500.0
TRX001044,2025-02-13,STR004,CUST0351,PRD0086,3,104500.0,313500.0
TRX001189,2024-10-25,STR014,CUST0294,PRD0086,3,104500.0,313500.0
TRX001287,2025-02-13,STR005,CUST0069,PRD0086,3,104500.0,313500.0
TRX001375,2025-02-28,STR002,CUST0323,PRD0086,3,104500.0,313500.0
TRX001518,2025-02-19,STR007,CUST0225,PRD0086,3,104500.0,313500.0
TRX001938,2024-12-12,STR003,CUST0087,PRD0086,3,104500.0,313500.0
TRX001993,2024-12-07,STR009,CUST0358,PRD0086,3,104500.0,313500.0
TRX002093,2025-01-28,STR002,CUST0018,PRD0086,3,104500.0,313500.0
TRX002161,2025-04-15,STR013,CUST0343,PRD0086,3,104500.0,313500.0
TRX002600,2025-04-08,STR003,CUST0038,PRD0086,3,104500.0,313500.0
TRX002630,2025-01-07,STR005,CUST0095,PRD0086,3,104500.0,313500.0
TRX002908,2025-06-28,STR015,CUST0224,PRD0086,3,104500.0,313500.0
TRX000072,2025-08-06,STR015,CUST0055,PRD0035,1,105220.0,105220.0
TRX000302,2025-03-28,STR002,CUST0126,PRD0035,1,105220.0,105220.0
TRX000333,2025-07-05,STR012,CUST0134,PRD0035,1,105220.0,105220.0
TRX000496,2025-07-07,STR012,CUST0109,PRD0035,1,105220.0,105220.0
TRX000575,2025-01-11,STR011,CUST0054,PRD0035,1,105220.0,105220.0
TRX000771,2024-11-25,STR013,CUST0383,PRD0035,1,105220.0,105220.0
TRX000849,2025-01-07,STR014,CUST0277,PRD0035,1,105220.0,105220.0
TRX000990,2025-06-24,STR004,CUST0117,PRD0035,1,105220.0,105220.0
TRX001010,2024-11-25,STR005,CUST0298,PRD0035,1,105220.0,105220.0
TRX001162,2025-05-22,STR007,CUST0226,PRD0035,1,105220.0,105220.0
TRX001203,2025-09-02,STR009,CUST0211,PRD0035,1,105220.0,105220.0
TRX001290,2024-12-17,STR012,CUST0203,PRD0035,1,105220.0,105220.0
TRX001385,2025-07-08,STR003,CUST0324,PRD0035,1,105220.0,105220.0
TRX001584,2024-11-23,STR001,CUST0162,PRD0035,1,105220.0,105220.0
TRX001625,2025-08-31,STR007,CUST0121,PRD0035,1,105220.0,105220.0
TRX001714,2025-03-14,STR011,CUST0125,PRD0035,1,105220.0,105220.0
TRX002015,2024-12-01,STR001,CUST0168,PRD0035,1,105220.0,105220.0
TRX002283,2024-12-30,STR003,CUST0175,PRD0035,1,105220.0,105220.0
TRX002302,2025-07-30,STR012,CUST0137,PRD0035,1,105220.0,105220.0
TRX002323,2024-12-07,STR005,CUST0362,PRD0035,1,105220.0,105220.0
TRX002335,2024-09-03,STR010,CUST0006,PRD0035,1,105220.0,105220.0
TRX002353,2025-02-12,STR009,CUST0338,PRD0035,1,105220.0,105220.0
TRX002362,2025-08-17,STR004,CUST0278,PRD0035,1,105220.0,105220.0
TRX000079,2025-04-30,STR005,CUST0292,PRD0035,2,105220.0,210440.0
TRX000085,2025-05-03,STR014,CUST0211,PRD0035,2,105220.0,210440.0
TRX000177,2025-02-16,STR001,CUST0277,PRD0035,2,105220.0,210440.0
TRX000620,2025-02-26,STR014,CUST0082,PRD0035,2,105220.0,210440.0
TRX000681,2024-12-31,STR014,CUST0314,PRD0035,2,105220.0,210440.0
TRX000730,2024-12-09,STR014,CUST0013,PRD0035,2,105220.0,210440.0
TRX000776,2024-11-03,STR013,CUST0153,PRD0035,2,105220.0,210440.0
TRX000896,2025-04-18,STR006,CUST0173,PRD0035,2,105220.0,210440.0
TRX000926,2024-11-21,STR007,CUST0119,PRD0035,2,105220.0,210440.0
TRX001328,2025-08-16,STR002,CUST0182,PRD0035,2,105220.0,210440.0
TRX001508,2025-07-03,STR003,CUST0339,PRD0035,2,105220.0,210440.0
TRX001664,2025-03-12,STR008,CUST0302,PRD0035,2,105220.0,210440.0
TRX001666,2024-11-19,STR011,CUST0265,PRD0035,2,105220.0,210440.0
TRX001699,2025-07-17,STR004,CUST0082,PRD0035,2,105220.0,210440.0
TRX001799,2025-06-12,STR004,CUST0213,PRD0035,2,105220.0,210440.0
TRX001852,2024-11-30,STR007,CUST0006,PRD0035,2,105220.0,210440.0
TRX001887,2024-10-13,STR006,CUST0142,PRD0035,2,105220.0,210440.0
TRX002006,2024-10-10,STR011,CUST0004,PRD0035,2,105220.0,210440.0
TRX002079,2025-05-08,STR008,CUST0061,PRD0035,2,105220.0,210440.0
TRX002185,2025-02-11,STR011,CUST0251,PRD0035,2,105220.0,210440.0
TRX002349,2025-03-15,STR010,CUST0346,PRD0035,2,105220.0,210440.0
TRX002378,2024-09-05,STR007,CUST0038,PRD0035,2,105220.0,210440.0
TRX002507,2024-10-21,STR003,CUST0027,PRD0035,2,105220.0,210440.0
TRX002630,2025-01-07,STR005,CUST0095,PRD0035,2,105220.0,210440.0
TRX002646,2024-12-05,STR010,CUST0278,PRD0035,2,105220.0,210440.0
TRX002798,2024-11-12,STR007,CUST0120,PRD0035,2,105220.0,210440.0
TRX002873,2025-08-14,STR004,CUST0257,PRD0035,2,105220.0,210440.0
TRX002887,2025-09-02,STR001,CUST0036,PRD0035,2,105220.0,210440.0
TRX002967,2024-10-11,STR011,CUST0349,PRD0035,2,105220.0,210440.0
TRX000022,2024-11-27,STR014,CUST0029,PRD0035,3,105220.0,315660.0
TRX000035,2024-12-31,STR005,CUST0353,PRD0035,3,105220.0,315660.0
TRX000371,2024-11-16,STR015,CUST0160,PRD0035,3,105220.0,315660.0
TRX000580,2025-01-28,STR012,CUST0076,PRD0035,3,105220.0,315660.0
TRX000608,2024-10-16,STR003,CUST0162,PRD0035,3,105220.0,315660.0
TRX000696,2025-02-02,STR007,CUST0324,PRD0035,3,105220.0,315660.0
TRX000749,2025-09-01,STR001,CUST0370,PRD0035,3,105220.0,315660.0
TRX001004,2025-04-16,STR006,CUST0226,PRD0035,3,105220.0,315660.0
TRX001172,2025-04-16,STR007,CUST0280,PRD0035,3,105220.0,315660.0
TRX001495,2025-06-26,STR010,CUST0365,PRD0035,3,105220.0,315660.0
TRX001527,2025-01-28,STR002,CUST0232,PRD0035,3,105220.0,315660.0
TRX001571,2025-02-10,STR010,CUST0144,PRD0035,3,105220.0,315660.0
TRX001632,2025-04-09,STR004,CUST0236,PRD0035,3,105220.0,315660.0
TRX001688,2025-01-30,STR002,CUST0223,PRD0035,3,105220.0,315660.0
TRX001778,2025-03-05,STR010,CUST0037,PRD0035,3,105220.0,315660.0
TRX001881,2025-01-04,STR009,CUST0101,PRD0035,3,105220.0,315660.0
TRX002011,2024-11-13,STR010,CUST0029,PRD0035,3,105220.0,315660.0
TRX002042,2024-10-05,STR014,CUST0152,PRD0035,3,105220.0,315660.0
TRX002212,2025-07-10,STR011,CUST0311,PRD0035,3,105220.0,315660.0
TRX002232,2024-09-08,STR001,CUST0102,PRD0035,3,105220.0,315660.0
TRX002432,2024-10-23,STR010,CUST0163,PRD0035,3,105220.0,315660.0
TRX002704,2025-06-21,STR001,CUST0359,PRD0035,3,105220.0,315660.0
TRX002830,2025-02-23,STR011,CUST0217,PRD0035,3,105220.0,315660.0
TRX002851,2025-03-02,STR002,CUST0330,PRD0035,3,105220.0,315660.0
TRX002906,2025-01-11,STR013,CUST0081,PRD0035,3,105220.0,315660.0
TRX002988,2025-04-20,STR007,CUST0161,PRD0035,3,105220.0,315660.0
TRX000022,2024-11-27,STR014,CUST0029,PRD0046,1,105390.0,105390.0
TRX000051,2024-12-20,STR002,CUST0121,PRD0046,1,105390.0,105390.0
TRX000096,2025-05-07,STR008,CUST0077,PRD0046,1,105390.0,105390.0
TRX000602,2024-11-07,STR013,CUST0111,PRD0046,1,105390.0,105390.0
TRX000751,2024-09-05,STR011,CUST0138,PRD0046,1,105390.0,105390.0
TRX001099,2025-03-26,STR009,CUST0294,PRD0046,1,105390.0,105390.0
TRX001113,2024-10-21,STR011,CUST0142,PRD0046,1,105390.0,105390.0
TRX001246,2024-09-09,STR010,CUST0357,PRD0046,1,105390.0,105390.0
TRX001330,2025-05-21,STR007,CUST0316,PRD0046,1,105390.0,105390.0
TRX001666,2024-11-19,STR011,CUST0265,PRD0046,1,105390.0,105390.0
TRX001755,2025-06-03,STR010,CUST0187,PRD0046,1,105390.0,105390.0
TRX001937,2025-06-25,STR002,CUST0178,PRD0046,1,105390.0,105390.0
TRX002065,2024-12-28,STR015,CUST0057,PRD0046,1,105390.0,105390.0
TRX002101,2025-01-31,STR005,CUST0170,PRD0046,1,105390.0,105390.0
TRX002117,2025-02-01,STR005,CUST0312,PRD0046,1,105390.0,105390.0
TRX002155,2025-02-09,STR003,CUST0097,PRD0046,1,105390.0,105390.0
TRX002218,2025-07-18,STR012,CUST0031,PRD0046,1,105390.0,105390.0
TRX002460,2024-11-25,STR013,CUST0133,PRD0046,1,105390.0,105390.0
TRX002642,2025-01-06,STR007,CUST0336,PRD0046,1,105390.0,105390.0
TRX002778,2025-04-14,STR014,CUST0114,PRD0046,1,105390.0,105390.0
TRX002826,2024-11-06,STR003,CUST0115,PRD0046,1,105390.0,105390.0
TRX000322,2024-12-03,STR011,CUST0242,PRD0046,2,105390.0,210780.0
TRX000496,2025-07-07,STR012,CUST0109,PRD0046,2,105390.0,210780.0
TRX000528,2025-07-06,STR007,CUST0196,PRD0046,2,105390.0,210780.0
TRX000608,2024-10-16,STR003,CUST0162,PRD0046,2,105390.0,210780.0
TRX000874,2025-01-31,STR014,CUST0090,PRD0046,2,105390.0,210780.0
TRX000983,2025-04-16,STR014,CUST0356,PRD0046,2,105390.0,210780.0
TRX000989,2024-09-02,STR011,CUST0399,PRD0046,2,105390.0,210780.0
TRX000999,2024-09-05,STR012,CUST0386,PRD0046,2,105390.0,210780.0
TRX001033,2025-08-03,STR010,CUST0167,PRD0046,2,105390.0,210780.0
TRX001139,2024-11-01,STR001,CUST0383,PRD0046,2,105390.0,210780.0
TRX001228,2025-07-21,STR011,CUST0245,PRD0046,2,105390.0,210780.0
TRX001285,2025-08-17,STR005,CUST0307,PRD0046,2,105390.0,210780.0
TRX001305,2025-01-21,STR009,CUST0348,PRD0046,2,105390.0,210780.0
TRX001322,2025-07-21,STR007,CUST0232,PRD0046,2,105390.0,210780.0
TRX001490,2025-03-01,STR001,CUST0273,PRD0046,2,105390.0,210780.0
TRX001568,2025-03-13,STR015,CUST0265,PRD0046,2,105390.0,210780.0
TRX001791,2025-04-21,STR001,CUST0360,PRD0046,2,105390.0,210780.0
TRX001836,2024-11-14,STR013,CUST0011,PRD0046,2,105390.0,210780.0
TRX001956,2025-06-30,STR011,CUST0136,PRD0046,2,105390.0,210780.0
TRX001974,2025-07-20,STR010,CUST0199,PRD0046,2,105390.0,210780.0
TRX001991,2025-03-20,STR011,CUST0004,PRD0046,2,105390.0,210780.0
TRX002003,2025-05-31,STR006,CUST0303,PRD0046,2,105390.0,210780.0
TRX002091,2025-06-29,STR009,CUST0173,PRD0046,2,105390.0,210780.0
TRX002181,2025-08-24,STR004,CUST0322,PRD0046,2,105390.0,210780.0
TRX002226,2025-05-22,STR003,CUST0291,PRD0046,2,105390.0,210780.0
TRX002357,2025-01-29,STR002,CUST0076,PRD0046,2,105390.0,210780.0
TRX002385,2025-01-14,STR015,CUST0124,PRD0046,2,105390.0,210780.0
TRX002653,2025-08-15,STR008,CUST0225,PRD0046,2,105390.0,210780.0
TRX002876,2025-01-30,STR001,CUST0181,PRD0046,2,105390.0,210780.0
TRX002947,2024-12-05,STR005,CUST0137,PRD0046,2,105390.0,210780.0
TRX002984,2025-05-12,STR001,CUST0392,PRD0046,2,105390.0,210780.0
TRX002987,2025-03-25,STR015,CUST0095,PRD0046,2,105390.0,210780.0
TRX000117,2025-03-19,STR006,CUST0207,PRD0046,3,105390.0,316170.0
TRX000314,2025-06-17,STR001,CUST0340,PRD0046,3,105390.0,316170.0
TRX000421,2024-12-09,STR008,CUST0166,PRD0046,3,105390.0,316170.0
TRX000588,2024-11-04,STR006,CUST0196,PRD0046,3,105390.0,316170.0
TRX001046,2025-04-23,STR001,CUST0125,PRD0046,3,105390.0,316170.0
TRX001147,2025-05-08,STR011,CUST0034,PRD0046,3,105390.0,316170.0
TRX001422,2024-10-03,STR006,CUST0070,PRD0046,3,105390.0,316170.0
TRX001592,2024-09-21,STR002,CUST0262,PRD0046,3,105390.0,316170.0
TRX002044,2025-08-14,STR002,CUST0040,PRD0046,3,105390.0,316170.0
TRX002177,2024-12-22,STR007,CUST0096,PRD0046,3,105390.0,316170.0
TRX002194,2024-11-24,STR009,CUST0334,PRD0046,3,105390.0,316170.0
TRX002238,2025-07-11,STR008,CUST0324,PRD0046,3,105390.0,316170.0
TRX002336,2025-02-14,STR005,CUST0104,PRD0046,3,105390.0,316170.0
TRX002422,2024-11-01,STR006,CUST0192,PRD0046,3,105390.0,316170.0
TRX002457,2025-07-31,STR008,CUST0013,PRD0046,3,105390.0,316170.0
TRX002471,2025-01-11,STR010,CUST0331,PRD0046,3,105390.0,316170.0
TRX002521,2025-06-11,STR011,CUST0113,PRD0046,3,105390.0,316170.0
TRX002554,2025-06-06,STR002,CUST0266,PRD0046,3,105390.0,316170.0
TRX002725,2025-03-28,STR006,CUST0342,PRD0046,3,105390.0,316170.0
TRX002807,2025-03-21,STR008,CUST0291,PRD0046,3,105390.0,316170.0
TRX002880,2025-08-23,STR011,CUST0002,PRD0046,3,105390.0,316170.0
TRX002990,2025-07-29,STR002,CUST0028,PRD0046,3,105390.0,316170.0
TRX000062,2025-08-06,STR006,CUST0060,PRD0048,1,105570.0,105570.0
TRX000314,2025-06-17,STR001,CUST0340,PRD0048,1,105570.0,105570.0
TRX000390,2025-05-24,STR009,CUST0040,PRD0048,1,105570.0,105570.0
TRX000675,2025-08-09,STR002,CUST0188,PRD0048,1,105570.0,105570.0
TRX000742,2025-08-14,STR009,CUST0183,PRD0048,1,105570.0,105570.0
TRX000791,2025-01-28,STR014,CUST0173,PRD0048,1,105570.0,105570.0
TRX000907,2025-08-13,STR003,CUST0234,PRD0048,1,105570.0,105570.0
TRX001356,2025-01-07,STR010,CUST0251,PRD0048,1,105570.0,105570.0
TRX001440,2024-12-28,STR014,CUST0040,PRD0048,1,105570.0,105570.0
TRX001935,2025-08-16,STR015,CUST0100,PRD0048,1,105570.0,105570.0
TRX002008,2024-10-15,STR007,CUST0330,PRD0048,1,105570.0,105570.0
TRX002191,2025-03-29,STR009,CUST0391,PRD0048,1,105570.0,105570.0
TRX002386,2025-04-24,STR004,CUST0120,PRD0048,1,105570.0,105570.0
TRX002430,2024-09-26,STR013,CUST0335,PRD0048,1,105570.0,105570.0
